age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,job_encoded,marital_encoded,education_encoded,default_encoded,housing_encoded,loan_encoded,contact_encoded,month_encoded,day_of_week_encoded,poutcome_encoded
,,,,,-2.9,92963.0,,,5076.2,,,,,,,,4.0,2.0,0.0
,459.0,,999.0,0.0,-1.8,92893.0,-46.2,1334.0,5099.1,,0.0,0.0,1.0,,0.0,1.0,1.0,,0.0
,,7.0,,,,,,4963.0,5228.1,1.0,,1.0,1.0,,0.0,1.0,7.0,2.0,
,,7.0,999.0,,,,-36.1,,5228.1,3.0,,4.0,1.0,,,0.0,,3.0,0.0
35.0,10.0,,,0.0,1.4,94465.0,,,5228.1,,,,1.0,1.0,,,,0.0,
,86.0,,999.0,,-1.8,92893.0,-46.2,,,3.0,1.0,4.0,1.0,,0.0,,1.0,,
,,3.0,999.0,,,94465.0,,,,8.0,1.0,,1.0,0.0,,,4.0,2.0,
41.0,,,,,,94465.0,,4864.0,5228.1,10.0,,,1.0,1.0,0.0,,4.0,,
33.0,52.0,,,,,93918.0,-42.7,4968.0,,,1.0,1.0,1.0,,,1.0,0.0,1.0,
,107.0,2.0,999.0,,1.4,93444.0,-36.1,,,,,4.0,,0.0,0.0,,,1.0,
,,1.0,6.0,,,,,0.682,5008.7,,1.0,5.0,,0.0,0.0,,,,
44.0,,,999.0,0.0,1.1,93994.0,-36.4,,5191.0,1.0,,1.0,0.0,0.0,0.0,,1.0,4.0,
34.0,,1.0,,,,93994.0,-36.4,4859.0,5191.0,,1.0,,0.0,1.0,0.0,,,3.0,0.0
,,1.0,999.0,0.0,-0.1,,,,5195.8,,,,,1.0,,1.0,,2.0,0.0
,211.0,3.0,999.0,,,93918.0,-42.7,4962.0,,3.0,0.0,1.0,1.0,,0.0,0.0,,,0.0
39.0,278.0,1.0,,,-1.8,93075.0,-47.1,,5099.1,,0.0,,1.0,1.0,0.0,1.0,,4.0,0.0
,186.0,2.0,,0.0,,92893.0,-46.2,1281.0,,,1.0,2.0,,0.0,,1.0,,,0.0
56.0,,,,1.0,-1.8,93075.0,-47.1,,5099.1,9.0,,,1.0,,,1.0,,3.0,1.0
,,,999.0,,1.1,93994.0,,,5191.0,0.0,,0.0,,0.0,,0.0,,4.0,
,,,,3.0,,92431.0,,,,11.0,,5.0,,1.0,0.0,1.0,,3.0,
,320.0,4.0,999.0,0.0,,,-46.2,1281.0,5099.1,,0.0,5.0,1.0,0.0,0.0,,1.0,3.0,
53.0,,2.0,999.0,,-1.8,,-34.6,,,,,2.0,1.0,,,,5.0,,0.0
,360.0,,999.0,1.0,,92893.0,-46.2,1344.0,,,1.0,2.0,1.0,,,1.0,,2.0,
,,1.0,6.0,,,92893.0,-46.2,1344.0,5099.1,,1.0,3.0,1.0,1.0,,,,,
36.0,,,,,1.4,93444.0,,4963.0,,,,,,0.0,,1.0,7.0,2.0,0.0
39.0,74.0,,,,,,-36.4,,,,1.0,2.0,1.0,1.0,1.0,0.0,1.0,,0.0
31.0,,6.0,,,1.4,93444.0,,4962.0,5228.1,,,,,0.0,0.0,1.0,,1.0,
52.0,,,999.0,,,94465.0,,4961.0,,0.0,2.0,3.0,,1.0,,,4.0,2.0,0.0
,239.0,,,0.0,1.4,,-42.7,4957.0,,3.0,2.0,4.0,1.0,0.0,,,0.0,,
35.0,,2.0,999.0,0.0,1.4,94465.0,-41.8,,5228.1,0.0,1.0,0.0,,,0.0,0.0,4.0,,
,238.0,,999.0,0.0,-1.8,,,,5099.1,1.0,1.0,4.0,,,,,1.0,,0.0
28.0,,1.0,,,-1.8,92893.0,-46.2,,,1.0,1.0,,1.0,,,,,,0.0
36.0,330.0,,,0.0,,,-50.8,,4963.6,0.0,0.0,,,,0.0,,2.0,,
,489.0,1.0,,,,93918.0,,,,,0.0,2.0,,1.0,1.0,,,,
35.0,188.0,,,,,93075.0,-47.1,1445.0,,5.0,,,1.0,1.0,0.0,,,,0.0
,16.0,2.0,,,,93918.0,,4963.0,,,0.0,,0.0,2.0,2.0,,,4.0,0.0
29.0,,3.0,999.0,,,,-42.0,,,,0.0,4.0,,,,,,,
,,,,0.0,1.1,,,,5191.0,,0.0,1.0,,,,0.0,,3.0,
45.0,,2.0,,,-1.8,93075.0,-47.1,1435.0,,1.0,,3.0,,,1.0,1.0,5.0,1.0,1.0
,112.0,,999.0,,,,-42.0,4191.0,,6.0,,,,,,,2.0,0.0,
,96.0,,999.0,,-1.8,92843.0,,,,,2.0,,1.0,0.0,0.0,,3.0,,
,,,999.0,,,94465.0,-41.8,4866.0,,,,,,1.0,,,,,0.0
29.0,74.0,2.0,,0.0,-1.8,92843.0,-50.0,,,0.0,,2.0,1.0,,,,,,
41.0,157.0,2.0,,,1.1,93994.0,-36.4,,,5.0,1.0,,1.0,,,,,2.0,
,253.0,2.0,,,1.4,,-41.8,,5228.1,,0.0,1.0,1.0,0.0,,0.0,4.0,,
29.0,27.0,3.0,999.0,,1.1,93994.0,,,,5.0,,3.0,1.0,0.0,1.0,0.0,,3.0,
44.0,,,,,-1.8,,-46.2,1344.0,5099.1,,1.0,,1.0,0.0,,1.0,,,0.0
44.0,142.0,2.0,,0.0,1.1,,,4855.0,5191.0,1.0,,,1.0,,0.0,0.0,1.0,4.0,0.0
,384.0,,999.0,,,92431.0,-26.9,,,,1.0,3.0,1.0,,,,9.0,2.0,0.0
32.0,160.0,,999.0,0.0,,92893.0,,1334.0,5099.1,3.0,1.0,4.0,1.0,0.0,1.0,1.0,,,
29.0,63.0,,999.0,0.0,,93444.0,-36.1,4965.0,,,0.0,3.0,,,,,,,
71.0,,,,,-1.7,,,,,7.0,,4.0,1.0,,,1.0,,,0.0
55.0,,,999.0,1.0,-0.1,93.2,-42.0,,5195.8,,,,,,,,,4.0,1.0
,153.0,,,,,,-36.1,,,0.0,1.0,2.0,,,0.0,1.0,7.0,,0.0
24.0,119.0,,,2.0,,,-40.8,,5076.2,,0.0,1.0,,1.0,0.0,,,,2.0
,513.0,2.0,,,1.4,,-36.1,,,3.0,0.0,,,,,1.0,,2.0,
,1221.0,,999.0,0.0,,,,,,,1.0,1.0,,,,1.0,2.0,,
,,,999.0,,,94465.0,,,,,,,0.0,2.0,,0.0,4.0,1.0,0.0
38.0,,1.0,999.0,0.0,-1.8,92893.0,-46.2,,5099.1,0.0,,6.0,,1.0,,,1.0,1.0,
35.0,,2.0,,,,92893.0,-46.2,1.25,,0.0,0.0,,1.0,0.0,,1.0,,,
,,6.0,999.0,,1.1,93994.0,-36.4,4857.0,,0.0,,,,,,,1.0,,0.0
,603.0,1.0,,,,,,,,3.0,0.0,,1.0,,0.0,1.0,,,0.0
38.0,25.0,,,,1.4,,-41.8,,5228.1,,,2.0,1.0,,0.0,0.0,,,
,252.0,2.0,,0.0,,92893.0,,1266.0,5099.1,0.0,,,1.0,,,,,,
24.0,,2.0,,,1.4,93918.0,-42.7,,5228.1,,2.0,,1.0,0.0,0.0,1.0,,3.0,0.0
,,1.0,,,-0.1,,,,,1.0,1.0,,1.0,,0.0,1.0,2.0,2.0,
32.0,,1.0,,0.0,,,,0.742,5017.5,,1.0,,1.0,0.0,0.0,,,2.0,0.0
,,,,,1.4,,,4959.0,,,1.0,,,1.0,,,,,0.0
,27.0,7.0,,0.0,1.4,93444.0,,,,,,4.0,0.0,,1.0,1.0,7.0,,
30.0,,2.0,,,-1.8,92893.0,-46.2,1299.0,,,0.0,1.0,,,,1.0,,0.0,
,67.0,,999.0,,1.4,,,,,3.0,,4.0,1.0,,,1.0,7.0,2.0,
,311.0,,,,,92893.0,-46.2,1313.0,5099.1,1.0,1.0,0.0,,1.0,0.0,1.0,,4.0,
29.0,528.0,,999.0,1.0,-1.8,,,1281.0,5099.1,0.0,0.0,0.0,1.0,,,,1.0,3.0,1.0
,,,999.0,,1.4,,-41.8,4864.0,,,1.0,0.0,,,1.0,0.0,4.0,3.0,
,48.0,1.0,999.0,,1.1,93994.0,,,5191.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,,
38.0,304.0,1.0,,0.0,,93918.0,-42.7,4962.0,5228.1,5.0,1.0,3.0,,1.0,,0.0,,,
52.0,97.0,,999.0,0.0,1.4,93444.0,-36.1,,,,,,,1.0,,1.0,7.0,,0.0
,,,999.0,0.0,-1.8,,-46.2,,,,,,1.0,0.0,,1.0,,4.0,
,79.0,2.0,,0.0,-3.4,92431.0,-26.9,0.728,,0.0,,,,,0.0,0.0,9.0,,
,,1.0,,0.0,,,,,,0.0,,,,0.0,,1.0,1.0,3.0,
,68.0,1.0,999.0,0.0,-1.8,,,,5099.1,2.0,,1.0,,0.0,1.0,,1.0,0.0,0.0
,13.0,5.0,999.0,0.0,,,-41.8,,,2.0,1.0,1.0,,1.0,,0.0,,4.0,0.0
41.0,199.0,3.0,999.0,,1.1,,,4864.0,,6.0,,,0.0,1.0,,0.0,,4.0,
27.0,153.0,,,,-1.7,94027.0,,0.9,,4.0,,1.0,,,,0.0,7.0,,
,,1.0,,,,93918.0,-42.7,4.96,,1.0,,,1.0,,,1.0,,0.0,0.0
34.0,,16.0,999.0,,,,-41.8,4967.0,5228.1,1.0,,3.0,1.0,0.0,0.0,0.0,,4.0,
37.0,174.0,,999.0,,,93.2,-42.0,,,,1.0,,1.0,1.0,0.0,,,,0.0
40.0,,4.0,999.0,0.0,,,-41.8,4959.0,5228.1,1.0,,,0.0,,,,4.0,,0.0
,844.0,1.0,,,-1.8,,,,5099.1,3.0,0.0,,1.0,,0.0,,,,
47.0,233.0,,999.0,1.0,,,-42.0,,5195.8,,,,1.0,1.0,,,2.0,2.0,
,120.0,,999.0,,1.4,,,4963.0,,3.0,1.0,4.0,1.0,,,1.0,7.0,2.0,0.0
29.0,132.0,2.0,999.0,,-1.8,92893.0,-46.2,,,,0.0,1.0,,,0.0,1.0,1.0,,
39.0,72.0,,,0.0,,92893.0,-46.2,,5099.1,,,4.0,1.0,,,1.0,1.0,,0.0
,219.0,2.0,,,,,-36.1,,5228.1,3.0,1.0,,1.0,1.0,,1.0,7.0,,
,,,,,-0.1,,-42.0,4021.0,,1.0,,1.0,,1.0,0.0,,,,0.0
,,4.0,999.0,,,93994.0,,,,5.0,1.0,,,0.0,,0.0,,,
49.0,,,999.0,0.0,,93075.0,,1415.0,,2.0,1.0,1.0,1.0,1.0,,,5.0,,
,228.0,1.0,999.0,1.0,-0.1,,,,,,,3.0,1.0,0.0,,,2.0,,1.0
38.0,202.0,1.0,999.0,,1.4,94465.0,,,,,1.0,1.0,,1.0,0.0,0.0,,1.0,0.0
,119.0,,999.0,,1.4,,,4963.0,5228.1,0.0,,,,,0.0,,,,
,,1.0,999.0,0.0,,,,1466.0,5099.1,6.0,,2.0,,1.0,,,,0.0,0.0
,21.0,,999.0,0.0,,93.2,-42.0,,,1.0,1.0,,,,0.0,,,4.0,
,,1.0,,,,,,,,3.0,1.0,4.0,1.0,,0.0,1.0,7.0,,0.0
,106.0,1.0,999.0,,1.1,93994.0,,,,,,,1.0,,,,,2.0,0.0
29.0,,2.0,,,,,,,5228.1,,0.0,,1.0,1.0,,1.0,7.0,1.0,
,,,,0.0,1.4,93444.0,,,,,,1.0,,0.0,,1.0,,1.0,
32.0,,3.0,,,,,-46.2,,,2.0,,,,,,,,,1.0
,,1.0,,,1.1,93994.0,-36.4,4857.0,,,,0.0,0.0,,,0.0,1.0,,
45.0,,,,,1.4,,-36.1,,5228.1,0.0,1.0,2.0,0.0,,1.0,1.0,,0.0,
28.0,228.0,1.0,999.0,0.0,1.1,,,,5191.0,0.0,1.0,,1.0,1.0,,0.0,1.0,0.0,0.0
36.0,,,,,,93075.0,-47.1,1405.0,5099.1,,,3.0,,,,,,4.0,
30.0,,4.0,999.0,,1.4,93918.0,,4961.0,,,1.0,3.0,1.0,1.0,0.0,1.0,,,
63.0,87.0,3.0,999.0,0.0,,,-46.2,1354.0,,7.0,1.0,,1.0,,,0.0,1.0,0.0,
35.0,,1.0,999.0,,1.4,93444.0,,4966.0,5228.1,,1.0,,,,0.0,,7.0,,0.0
,397.0,,,0.0,-1.8,,-47.1,1483.0,,0.0,,1.0,,0.0,,,,1.0,
,,,999.0,0.0,1.4,93918.0,,,5228.1,1.0,1.0,3.0,1.0,1.0,0.0,,0.0,4.0,
31.0,,,,0.0,-1.8,93075.0,-47.1,,5099.1,,,,,,0.0,,5.0,,0.0
,414.0,,,,,,-36.4,,5191.0,,0.0,,1.0,,,0.0,,,
,,1.0,999.0,0.0,,92893.0,,1313.0,5099.1,,1.0,2.0,,1.0,,1.0,1.0,,0.0
47.0,,,999.0,0.0,,93994.0,,4859.0,5191.0,,,4.0,0.0,1.0,0.0,,1.0,,0.0
,686.0,,999.0,0.0,,93994.0,,,,,,1.0,1.0,0.0,0.0,0.0,1.0,3.0,
,,,999.0,0.0,1.4,,,,5228.1,,,1.0,,1.0,,0.0,,,0.0
30.0,,,999.0,,1.4,,,,5228.1,,1.0,4.0,1.0,,0.0,,,2.0,0.0
,,,999.0,0.0,,94465.0,-41.8,4958.0,,2.0,1.0,,,1.0,,0.0,,2.0,
,,,,0.0,1.4,93444.0,,,,1.0,,1.0,,,,,,,
,,,,,,,-33.6,1059.0,,,0.0,,,0.0,0.0,,0.0,4.0,0.0
,239.0,,999.0,,,93444.0,-36.1,4965.0,5228.1,,,,,1.0,,1.0,7.0,0.0,
50.0,339.0,3.0,999.0,,-0.1,93.2,,,5195.8,,,1.0,,,,1.0,,1.0,0.0
55.0,139.0,,999.0,,,93918.0,-42.7,,,,,,0.0,1.0,,1.0,0.0,,
,,1.0,,0.0,1.4,93444.0,-36.1,,,,1.0,,,0.0,0.0,1.0,7.0,,0.0
36.0,,,999.0,,1.1,93994.0,,4855.0,,3.0,,,,,,0.0,,1.0,
,,9.0,,,,,-46.2,1334.0,5099.1,0.0,,6.0,,0.0,,,,3.0,0.0
,,1.0,,,,,-42.7,,,,0.0,1.0,,,,1.0,0.0,,
31.0,115.0,,999.0,,,93.2,,4474.0,5195.8,0.0,1.0,0.0,,,0.0,,2.0,4.0,
25.0,500.0,,999.0,0.0,,92893.0,,,5099.1,,0.0,1.0,1.0,,1.0,,1.0,,0.0
,,,,,,93876.0,,0.697,,7.0,,,1.0,,,0.0,1.0,,
,302.0,1.0,999.0,0.0,,,,,5099.1,,1.0,,1.0,0.0,0.0,,,,
38.0,,2.0,999.0,,-0.1,,,4191.0,,,,2.0,,,,1.0,2.0,0.0,
,,,,,,93918.0,,4962.0,,9.0,2.0,1.0,1.0,0.0,1.0,1.0,,,
29.0,,1.0,999.0,0.0,-1.8,92893.0,,,,,1.0,,1.0,,,,,,
29.0,,1.0,,0.0,,,,0.881,5076.2,1.0,0.0,,,0.0,,,,4.0,
,159.0,,999.0,1.0,,92379.0,,,5017.5,,2.0,3.0,,0.0,0.0,1.0,,2.0,
32.0,105.0,,999.0,,-2.9,,-40.8,1.26,5076.2,1.0,,,,0.0,,1.0,,1.0,0.0
33.0,,,,0.0,,,,,,,1.0,,,0.0,,1.0,0.0,3.0,0.0
37.0,170.0,3.0,,,1.4,,-36.1,,5228.1,1.0,1.0,,1.0,,1.0,,,,
,,,,,-1.8,,,1466.0,,,,,0.0,1.0,0.0,,,,
,101.0,2.0,,0.0,1.1,93994.0,,4857.0,5191.0,,1.0,,,0.0,0.0,,,0.0,
29.0,,2.0,,0.0,,92893.0,,1266.0,,3.0,0.0,,1.0,1.0,,,1.0,1.0,
,,2.0,999.0,,,94465.0,,,,0.0,,,,1.0,0.0,0.0,,,
,,,999.0,,,93994.0,-36.4,4858.0,,,1.0,6.0,0.0,0.0,0.0,0.0,,0.0,0.0
34.0,,,999.0,,-0.1,93.2,,4076.0,5195.8,0.0,,,,,,,,,1.0
30.0,274.0,,999.0,0.0,1.1,93994.0,,,,5.0,,,1.0,1.0,0.0,,,4.0,0.0
,182.0,,,0.0,1.4,93918.0,-42.7,4961.0,5228.1,1.0,,1.0,1.0,,,1.0,0.0,2.0,0.0
55.0,,2.0,,,,92379.0,,0.803,5017.5,1.0,,,1.0,,,1.0,6.0,4.0,0.0
,,,999.0,0.0,,,-41.8,,,5.0,,,1.0,,0.0,0.0,,,0.0
,,,,0.0,,,,4962.0,,9.0,,,1.0,,0.0,,,,
,,,999.0,,1.4,,,,,,1.0,,1.0,1.0,0.0,1.0,7.0,1.0,
,147.0,1.0,999.0,,,93444.0,-36.1,,,,1.0,4.0,1.0,0.0,0.0,1.0,,,0.0
35.0,297.0,,999.0,0.0,,92893.0,,1354.0,5099.1,5.0,,,1.0,,,1.0,,0.0,
,404.0,2.0,,,,,,,4963.6,2.0,2.0,1.0,1.0,1.0,0.0,,,2.0,2.0
25.0,77.0,3.0,,,1.4,,-42.7,4963.0,5228.1,,,1.0,,0.0,,,0.0,,0.0
31.0,75.0,,999.0,,,,-36.1,,,3.0,0.0,3.0,,0.0,,,,2.0,
34.0,,8.0,,,1.4,93918.0,,,5228.1,3.0,0.0,4.0,1.0,0.0,0.0,,0.0,,
51.0,573.0,2.0,999.0,0.0,1.4,,,4962.0,,0.0,,0.0,0.0,,,0.0,4.0,,
,,3.0,999.0,0.0,,,-50.0,,5099.1,2.0,1.0,6.0,1.0,0.0,0.0,,3.0,,0.0
,172.0,,,1.0,-1.8,,,,,,,,1.0,0.0,1.0,,,,1.0
,353.0,1.0,999.0,,-1.8,,,,,,0.0,1.0,,1.0,0.0,1.0,,1.0,0.0
,394.0,,,,1.4,,-36.1,,5228.1,,1.0,,0.0,0.0,,,,,
33.0,400.0,,,2.0,-1.1,94601.0,,1032.0,,1.0,,,,,0.0,1.0,,,2.0
,172.0,,999.0,0.0,1.4,,-42.7,,5228.1,5.0,,,1.0,0.0,0.0,1.0,,,0.0
43.0,,2.0,999.0,0.0,1.4,,,,,1.0,1.0,,0.0,,,1.0,0.0,,
,,1.0,999.0,,,,,4076.0,,10.0,0.0,,1.0,,0.0,,2.0,1.0,
39.0,,,999.0,0.0,-0.1,,,,5195.8,5.0,,,1.0,,,1.0,,2.0,0.0
,311.0,1.0,999.0,0.0,-0.1,,-42.0,4021.0,,1.0,,,,1.0,,1.0,,4.0,0.0
39.0,,,999.0,0.0,1.1,93994.0,-36.4,4856.0,5191.0,,1.0,,,,,0.0,,,
45.0,,1.0,,0.0,,,,4962.0,5228.1,8.0,,,,0.0,0.0,,0.0,3.0,0.0
,,,,0.0,,,,,5228.1,,,,,,0.0,1.0,7.0,,0.0
,,,,,,,-41.8,,,5.0,,,,2.0,2.0,0.0,4.0,4.0,
48.0,34.0,,999.0,0.0,,,,4857.0,,,1.0,,,1.0,0.0,,,4.0,
,,,,0.0,1.4,,-36.1,4963.0,5228.1,,,,,1.0,,1.0,7.0,1.0,0.0
36.0,,,,,1.1,93994.0,,,5191.0,5.0,1.0,,,,0.0,,,,0.0
,90.0,,999.0,,,,,4855.0,5191.0,1.0,,3.0,,,,0.0,1.0,1.0,0.0
34.0,,,999.0,,,93444.0,-36.1,4964.0,5228.1,1.0,0.0,,,0.0,,,,3.0,0.0
,,1.0,,,-0.1,93.2,,,5195.8,1.0,,,1.0,,,,2.0,3.0,
,337.0,,,,1.4,,,4.97,,,1.0,1.0,,,0.0,,7.0,0.0,0.0
,207.0,2.0,,,1.4,93918.0,-42.7,4958.0,5228.1,,1.0,,1.0,,1.0,1.0,0.0,,
34.0,156.0,,,,1.4,,-36.1,4964.0,,9.0,1.0,,,,,,,,
,,3.0,,0.0,1.4,,-42.7,,,0.0,1.0,,,,,1.0,0.0,,0.0
35.0,477.0,1.0,999.0,0.0,,93994.0,,,5191.0,,,1.0,,0.0,,,1.0,,
33.0,178.0,,999.0,0.0,,,-36.4,4857.0,5191.0,,,3.0,1.0,,,,1.0,,0.0
35.0,,,999.0,,1.4,,,4961.0,5228.1,,1.0,4.0,1.0,1.0,0.0,1.0,,,
33.0,,1.0,999.0,0.0,,,,4962.0,5228.1,5.0,,3.0,1.0,,,,0.0,,
,251.0,3.0,,,,93994.0,-36.4,4857.0,5191.0,,0.0,1.0,1.0,1.0,0.0,0.0,,,0.0
,,9.0,999.0,,,94465.0,-41.8,4959.0,,5.0,,,0.0,,,0.0,,3.0,
,,2.0,,0.0,,,,1479.0,5099.1,,,,,1.0,,1.0,,4.0,0.0
,272.0,,999.0,1.0,,,-46.2,,,,,,0.0,,,,1.0,2.0,1.0
,64.0,,,0.0,,93.2,,,5195.8,3.0,,4.0,,1.0,0.0,1.0,,0.0,0.0
,,,,1.0,-1.8,93075.0,-47.1,,5099.1,0.0,,,,0.0,1.0,1.0,,,
,90.0,1.0,,,1.4,,-42.7,4957.0,5228.1,0.0,,3.0,,,0.0,1.0,,4.0,0.0
,,2.0,999.0,0.0,,92893.0,-46.2,1299.0,,,1.0,,,,,1.0,,0.0,0.0
,,1.0,,,1.4,93918.0,-42.7,,5228.1,,1.0,5.0,1.0,,,,0.0,2.0,0.0
36.0,452.0,2.0,999.0,0.0,1.4,93444.0,,,5228.1,3.0,,3.0,,,0.0,,,0.0,
35.0,34.0,1.0,999.0,0.0,,93075.0,,1.41,,,,4.0,1.0,,1.0,1.0,,1.0,0.0
44.0,,,,0.0,,,-36.4,4857.0,,,1.0,5.0,1.0,1.0,0.0,0.0,,,
51.0,,2.0,999.0,,1.4,,-36.1,,,3.0,,4.0,,,,1.0,,,
,,,999.0,,-0.1,93.2,-42.0,4076.0,,,1.0,,1.0,0.0,0.0,0.0,2.0,1.0,
,176.0,,999.0,0.0,-1.8,92893.0,-46.2,1266.0,5099.1,,,,,,0.0,1.0,,1.0,
42.0,309.0,2.0,,,-1.8,,-46.2,1313.0,5099.1,,1.0,,,,0.0,1.0,1.0,,0.0
46.0,,3.0,999.0,0.0,,,-36.4,4857.0,5191.0,1.0,2.0,,0.0,,0.0,,,0.0,0.0
,,,999.0,,,93.2,-42.0,4.12,,9.0,,,1.0,0.0,0.0,1.0,,3.0,0.0
39.0,467.0,,999.0,,-0.1,,-42.0,4153.0,5195.8,10.0,,0.0,0.0,0.0,0.0,1.0,2.0,,
27.0,,,,,,93918.0,,,5228.1,,0.0,1.0,0.0,,0.0,,,,
58.0,,2.0,999.0,,,,,1334.0,5099.1,0.0,1.0,,0.0,0.0,,1.0,1.0,3.0,
44.0,,,,,1.1,93994.0,-36.4,4857.0,,,,,,,,0.0,1.0,0.0,0.0
,,1.0,4.0,1.0,-2.9,,-31.4,0.884,5076.2,,,3.0,1.0,,0.0,1.0,7.0,,
,85.0,,,,1.1,,,4857.0,,1.0,0.0,,1.0,0.0,0.0,0.0,,,0.0
,,,,0.0,-3.4,,-26.9,0.739,,6.0,,2.0,,,0.0,0.0,9.0,,
41.0,,2.0,999.0,,1.1,93994.0,-36.4,,,,,,,0.0,0.0,0.0,,,
,,,999.0,0.0,1.4,93444.0,-36.1,,5228.1,5.0,1.0,,,,0.0,1.0,,2.0,0.0
34.0,,,,,,,-31.4,0.873,5076.2,2.0,1.0,,,,0.0,1.0,,1.0,
43.0,198.0,,999.0,,,93994.0,,4857.0,,1.0,2.0,3.0,1.0,,0.0,,1.0,,
,395.0,3.0,,,,,,,,3.0,2.0,,,,,1.0,0.0,,0.0
,,,999.0,0.0,,,,1.25,5099.1,,0.0,3.0,,,,,1.0,4.0,0.0
29.0,,1.0,,0.0,1.4,93444.0,,4964.0,5228.1,,,,,1.0,,1.0,,,0.0
58.0,607.0,2.0,999.0,,1.4,93918.0,-42.7,4962.0,,,,,,1.0,,,,0.0,
,,,999.0,1.0,,93075.0,,1498.0,5099.1,,0.0,1.0,1.0,1.0,,,5.0,,
,,,999.0,0.0,,93444.0,,,,2.0,,1.0,1.0,,0.0,1.0,7.0,0.0,
55.0,131.0,2.0,999.0,,,93.2,-42.0,,,2.0,,,,1.0,,,2.0,,
,,,,0.0,1.1,93994.0,-36.4,4.86,,,,,,,,0.0,1.0,,
56.0,,1.0,999.0,0.0,,92893.0,,,5099.1,,,2.0,,,0.0,,,1.0,
,17.0,,,0.0,1.4,,,4962.0,,7.0,,1.0,,,,1.0,7.0,,
,669.0,1.0,999.0,,,,-42.0,4191.0,,2.0,,3.0,,0.0,,,,0.0,0.0
,,2.0,999.0,0.0,1.4,,,,,,,,1.0,,0.0,,,,
36.0,,,,,1.1,,,4.86,5191.0,1.0,1.0,1.0,1.0,0.0,,,1.0,1.0,0.0
28.0,,,999.0,0.0,-3.4,92649.0,,0.715,,1.0,1.0,3.0,,,,,2.0,2.0,0.0
,,1.0,3.0,,,92201.0,,0.851,,2.0,0.0,,1.0,,,,,1.0,
32.0,,,,,,93918.0,-42.7,4.96,5228.1,,,3.0,0.0,1.0,1.0,1.0,,0.0,
30.0,267.0,1.0,999.0,,,93918.0,-42.7,4966.0,,0.0,,2.0,1.0,,0.0,,,,
,523.0,2.0,,,,93075.0,-47.1,,,3.0,,,1.0,,,,5.0,3.0,0.0
43.0,37.0,,999.0,0.0,1.4,94465.0,,4967.0,,0.0,1.0,,,,,,4.0,,
,,1.0,,0.0,1.1,,,4857.0,5191.0,,,6.0,1.0,0.0,,,1.0,0.0,0.0
,63.0,1.0,999.0,0.0,,,-36.4,4857.0,,5.0,1.0,3.0,1.0,1.0,0.0,0.0,,,
34.0,,,999.0,,,,-46.2,1281.0,5099.1,,,1.0,1.0,0.0,,1.0,,,
36.0,,,999.0,,1.4,93918.0,-42.7,4968.0,,1.0,0.0,1.0,,0.0,0.0,,,1.0,0.0
,689.0,1.0,,,,,-46.2,1327.0,5099.1,5.0,0.0,3.0,,,,1.0,1.0,1.0,
26.0,,,,,1.4,,,,5228.1,,,4.0,,1.0,,1.0,,3.0,0.0
,,5.0,999.0,,1.4,,,,5228.1,1.0,0.0,,,,,,,,0.0
,176.0,4.0,999.0,0.0,1.4,,-42.7,,5228.1,1.0,0.0,,,2.0,,,0.0,2.0,
60.0,,,,,,94199.0,,,,1.0,,,,,,,6.0,3.0,1.0
29.0,33.0,1.0,,,1.4,,-42.7,4957.0,,3.0,0.0,3.0,1.0,1.0,,1.0,0.0,,0.0
35.0,140.0,1.0,999.0,0.0,1.4,,-42.7,,5228.1,0.0,1.0,,1.0,,0.0,,0.0,,0.0
,579.0,,999.0,,,,,,5191.0,5.0,,3.0,1.0,1.0,,,1.0,0.0,
,,,,,-0.1,,-42.0,4153.0,5195.8,,1.0,1.0,1.0,0.0,0.0,,2.0,2.0,
55.0,130.0,2.0,,0.0,,93994.0,-36.4,,5191.0,,1.0,,,,2.0,,,,
,97.0,,,0.0,,93798.0,-40.4,,,,1.0,3.0,1.0,0.0,,0.0,,,0.0
31.0,,,999.0,0.0,1.4,93918.0,-42.7,4957.0,5228.1,,0.0,1.0,1.0,0.0,0.0,,0.0,4.0,
,76.0,1.0,999.0,0.0,,,,4965.0,5228.1,,1.0,1.0,1.0,,0.0,1.0,,2.0,
,,,999.0,0.0,,93994.0,-36.4,,,1.0,,3.0,,0.0,0.0,,,,0.0
,,,,,,,,4963.0,5228.1,,,1.0,1.0,1.0,,,0.0,,0.0
45.0,254.0,1.0,,,1.4,,,4961.0,,0.0,,,0.0,1.0,0.0,0.0,4.0,,
,,1.0,,0.0,-1.8,92893.0,-46.2,1344.0,5099.1,,,3.0,,0.0,,1.0,1.0,2.0,0.0
,,1.0,999.0,,,,-36.1,,,,1.0,1.0,,,,,,4.0,0.0
,291.0,,999.0,0.0,,,,,,,1.0,,,1.0,0.0,,,1.0,
,,1.0,,,,92893.0,,1244.0,,8.0,2.0,1.0,,1.0,,,,0.0,0.0
,507.0,,999.0,,,92893.0,-46.2,1291.0,5099.1,3.0,2.0,1.0,1.0,0.0,,,,,
,168.0,1.0,999.0,0.0,1.4,93444.0,,,5228.1,3.0,,1.0,,1.0,,1.0,,1.0,0.0
