age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,job_encoded,marital_encoded,education_encoded,default_encoded,housing_encoded,loan_encoded,contact_encoded,month_encoded,day_of_week_encoded,poutcome_encoded,y
,179.0,3.0,,0.0,1.4,,,4966.0,5228.1,,,,1.0,,2.0,1.0,,4.0,0.0,no
,,,,0.0,,,-42.7,,,3.0,,1.0,,0.0,,,,,,no
,,1.0,999.0,1.0,-1.8,92893.0,,,5099.1,1.0,,,1.0,,0.0,1.0,1.0,2.0,1.0,no
31.0,85.0,3.0,,0.0,,93918.0,-42.7,4962.0,5228.1,,2.0,6.0,1.0,,,,0.0,0.0,,no
,,1.0,,,,93.2,,4.12,5195.8,0.0,,0.0,1.0,,0.0,1.0,2.0,,1.0,no
,,,999.0,,,93918.0,,4958.0,5228.1,,,1.0,,1.0,,,,,0.0,no
,,,,,-1.8,,-46.2,,,,,,1.0,,,,1.0,4.0,0.0,no
42.0,,,999.0,,1.4,93918.0,-42.7,,5228.1,8.0,,,1.0,,,1.0,,3.0,,no
,,,999.0,2.0,-1.8,92893.0,,1327.0,5099.1,0.0,,0.0,1.0,0.0,0.0,,,,,no
49.0,103.0,1.0,999.0,0.0,,,,4964.0,5228.1,,,,1.0,1.0,,1.0,7.0,1.0,,no
24.0,139.0,2.0,,,,93075.0,-47.1,,,,,1.0,1.0,1.0,0.0,,,,0.0,no
35.0,117.0,3.0,,,1.4,93918.0,,,5228.1,,1.0,0.0,,,,,,,0.0,no
,1820.0,,999.0,,1.4,93918.0,-42.7,4962.0,,0.0,,2.0,,0.0,,,0.0,1.0,,no
39.0,,3.0,999.0,,,,-47.1,,5099.1,,,,,0.0,,1.0,,1.0,,no
,137.0,,,0.0,-1.8,,-50.0,,5099.1,,,2.0,1.0,,0.0,0.0,3.0,,,no
45.0,325.0,1.0,999.0,0.0,1.4,93444.0,-36.1,,,0.0,,0.0,1.0,,,1.0,,,,no
37.0,,1.0,,1.0,-1.8,,,1264.0,5099.1,,,1.0,,0.0,0.0,1.0,,,2.0,yes
,,,,,,,-41.8,,,3.0,1.0,,,,,0.0,,2.0,0.0,no
,246.0,,,0.0,1.4,94465.0,,4866.0,,,1.0,,1.0,1.0,0.0,0.0,,1.0,0.0,no
,,,,,,,,,,1.0,1.0,3.0,0.0,,0.0,0.0,,0.0,0.0,no
48.0,70.0,,,,,,,,5191.0,0.0,,2.0,,1.0,,,,2.0,0.0,no
40.0,21.0,,999.0,,,94465.0,,4865.0,5228.1,3.0,,4.0,0.0,,,,,0.0,0.0,no
,113.0,,999.0,0.0,,93444.0,-36.1,4963.0,,,,,,,,,7.0,4.0,0.0,no
,174.0,,999.0,,1.4,93918.0,,4961.0,5228.1,,,,,,,0.0,,,0.0,no
,,,999.0,,,,,,5099.1,,0.0,,1.0,0.0,0.0,,1.0,2.0,0.0,no
43.0,,2.0,999.0,0.0,,,-36.4,4856.0,5191.0,0.0,1.0,,,1.0,0.0,0.0,1.0,,0.0,no
53.0,,1.0,999.0,,1.4,94465.0,,,5228.1,,1.0,,,1.0,0.0,,,2.0,,no
,,3.0,999.0,0.0,,93444.0,,,5228.1,,2.0,3.0,,0.0,0.0,,7.0,,,no
41.0,,2.0,999.0,0.0,,,-36.4,4859.0,,1.0,0.0,,,1.0,0.0,0.0,1.0,,,no
25.0,,,999.0,,,93918.0,,,,0.0,0.0,,,,,,0.0,2.0,,no
,,4.0,,0.0,1.4,93444.0,,4968.0,5228.1,,1.0,,1.0,,,,7.0,2.0,0.0,no
39.0,,1.0,,,,,,4076.0,5195.8,1.0,,1.0,1.0,1.0,0.0,1.0,2.0,1.0,,no
,,,,,-1.8,92893.0,-46.2,,5099.1,3.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,no
,,1.0,,,,93444.0,,4964.0,,,,4.0,1.0,0.0,,,,3.0,0.0,no
,124.0,,,0.0,-0.1,,,4.12,5195.8,1.0,,,1.0,,,1.0,2.0,,0.0,no
,,,999.0,0.0,,92893.0,-46.2,1266.0,5099.1,9.0,1.0,4.0,,1.0,1.0,,,1.0,,no
40.0,244.0,,,1.0,-3.4,92431.0,-26.9,,,,1.0,,1.0,,,1.0,9.0,,2.0,yes
48.0,,,999.0,0.0,1.4,94465.0,-41.8,4967.0,,8.0,1.0,1.0,,1.0,,0.0,4.0,4.0,0.0,yes
,316.0,,,,,,-42.7,,,5.0,,3.0,,,,,0.0,,0.0,no
48.0,,,999.0,,-1.8,93075.0,-47.1,1405.0,,,2.0,3.0,1.0,0.0,,,,0.0,,no
,,1.0,999.0,0.0,-1.8,92893.0,-46.2,,,,,,,0.0,0.0,1.0,,0.0,0.0,no
,160.0,,,,-1.8,93075.0,-47.1,1392.0,,1.0,,3.0,1.0,1.0,,,5.0,0.0,0.0,no
,,3.0,999.0,0.0,-0.1,,,4191.0,,10.0,,,0.0,0.0,,,2.0,,0.0,no
56.0,359.0,,,,,93918.0,-42.7,,,,,1.0,,0.0,0.0,1.0,0.0,4.0,0.0,no
,,,999.0,0.0,1.1,93994.0,-36.4,,5191.0,2.0,,1.0,1.0,0.0,0.0,0.0,1.0,,0.0,no
,359.0,1.0,999.0,0.0,1.4,93918.0,,4962.0,5228.1,1.0,,,,1.0,0.0,,,4.0,,no
,,,999.0,,,,,,5228.1,,1.0,6.0,,,,,4.0,,0.0,no
,229.0,,,,1.1,93994.0,-36.4,4858.0,,5.0,,3.0,1.0,0.0,0.0,,1.0,,0.0,no
,197.0,1.0,,0.0,1.4,93444.0,-36.1,4968.0,,,,,1.0,0.0,,1.0,7.0,2.0,0.0,no
30.0,,4.0,,0.0,1.4,93444.0,,4965.0,5228.1,,,0.0,,,0.0,,7.0,0.0,,no
32.0,,,999.0,0.0,,,,4965.0,5228.1,2.0,,,,,,,,,,no
,98.0,,999.0,0.0,,,-36.4,,5191.0,6.0,,,,1.0,,,,4.0,0.0,no
31.0,200.0,,999.0,0.0,,92893.0,-46.2,,5099.1,3.0,0.0,4.0,,,0.0,1.0,1.0,2.0,,no
25.0,206.0,,,0.0,,,,1.25,,0.0,0.0,2.0,,1.0,1.0,1.0,,4.0,,no
24.0,359.0,,,0.0,-2.9,92201.0,-31.4,,5076.2,,0.0,,1.0,,0.0,,,,0.0,no
,,1.0,,,,,-34.8,,5008.7,3.0,,1.0,1.0,0.0,,,,3.0,1.0,no
45.0,216.0,,999.0,,1.4,,,4965.0,5228.1,,,,1.0,,0.0,,,,,no
,283.0,1.0,,1.0,-0.1,,,4021.0,,,,,1.0,,1.0,,2.0,,1.0,no
39.0,,,999.0,0.0,1.4,93444.0,-36.1,4965.0,,,0.0,4.0,,1.0,,,7.0,0.0,0.0,no
,55.0,2.0,999.0,0.0,,93994.0,,,,1.0,1.0,3.0,1.0,,,0.0,,,0.0,no
46.0,,2.0,999.0,,,93.2,-42.0,4153.0,5195.8,,,,,,,,,2.0,1.0,no
,,,,,,,,,5228.1,,,,1.0,1.0,0.0,1.0,7.0,,,no
29.0,,1.0,,,,,-36.1,,5228.1,,0.0,1.0,,,0.0,,7.0,4.0,,no
46.0,201.0,,,,,,,4859.0,5191.0,2.0,,,,2.0,2.0,0.0,1.0,,,no
,523.0,1.0,,0.0,1.4,93918.0,-42.7,,5228.1,8.0,1.0,0.0,,1.0,,,,,0.0,no
,135.0,2.0,,0.0,1.1,93994.0,,,,,1.0,,,,0.0,0.0,1.0,1.0,,no
,,1.0,,,,,-42.7,4963.0,5228.1,1.0,1.0,,1.0,,,1.0,0.0,3.0,,no
,,1.0,,,,,,,5228.1,3.0,0.0,4.0,1.0,1.0,0.0,,,0.0,,no
,,,,0.0,,92201.0,-31.4,0.881,5076.2,3.0,,4.0,1.0,0.0,0.0,,7.0,,0.0,no
,,3.0,999.0,0.0,,93918.0,,4957.0,,0.0,0.0,,,1.0,1.0,1.0,0.0,4.0,0.0,yes
,290.0,,999.0,,-1.1,,,,,,0.0,1.0,,0.0,0.0,1.0,6.0,0.0,,no
65.0,,,999.0,,-3.4,,-30.1,0.718,,,,,1.0,,0.0,1.0,,,,no
38.0,272.0,6.0,999.0,0.0,1.1,93994.0,,,,,0.0,3.0,1.0,,0.0,,,0.0,0.0,no
,49.0,,999.0,,1.4,,,4967.0,5228.1,,,,1.0,,,0.0,4.0,4.0,0.0,no
36.0,835.0,7.0,999.0,0.0,-1.8,93749.0,,,5008.7,10.0,,,1.0,,,1.0,,,,no
,130.0,,,,1.4,,,4968.0,,3.0,,,,,0.0,,,,,no
32.0,,2.0,,0.0,,93994.0,-36.4,4858.0,5191.0,3.0,1.0,,1.0,1.0,0.0,,,3.0,,no
58.0,,,,,1.4,,,,,,1.0,,,,0.0,,0.0,,0.0,no
35.0,,,999.0,,-0.1,93.2,-42.0,4191.0,,3.0,1.0,4.0,,,0.0,,,,0.0,no
44.0,,,999.0,0.0,,,-36.1,,5228.1,,,1.0,,,,,,,0.0,no
50.0,95.0,,999.0,1.0,-2.9,,-40.8,1268.0,5076.2,1.0,1.0,,,,,1.0,,,,yes
24.0,73.0,,,0.0,,,,4957.0,5228.1,,0.0,4.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,no
35.0,122.0,,,,1.1,93994.0,,4859.0,5191.0,1.0,,1.0,,0.0,0.0,,1.0,4.0,,no
,106.0,4.0,999.0,,-1.1,,-49.5,0.993,,7.0,,2.0,0.0,,0.0,,9.0,4.0,,no
49.0,,1.0,,0.0,,93918.0,-42.7,4963.0,5228.1,1.0,,,,,0.0,,,,,no
,234.0,,,,,93444.0,,,5228.1,,1.0,5.0,0.0,1.0,0.0,,,,,no
56.0,,1.0,999.0,,,93444.0,-36.1,,,1.0,,6.0,,,0.0,,,,0.0,no
,66.0,2.0,999.0,,,93918.0,,,5228.1,3.0,,4.0,,,0.0,,0.0,,0.0,no
,,2.0,999.0,,-1.8,,,,5099.1,1.0,,1.0,1.0,,0.0,1.0,3.0,,,yes
,,,,0.0,,,-36.1,,5228.1,,0.0,,,1.0,0.0,,,1.0,,no
,,1.0,999.0,0.0,,93075.0,,1453.0,,,1.0,2.0,1.0,1.0,0.0,1.0,,,,no
,,,,,-2.9,92963.0,,,5076.2,,,,,,,,4.0,2.0,0.0,no
,459.0,,999.0,0.0,-1.8,92893.0,-46.2,1334.0,5099.1,,0.0,0.0,1.0,,0.0,1.0,1.0,,0.0,no
,,7.0,,,,,,4963.0,5228.1,1.0,,1.0,1.0,,0.0,1.0,7.0,2.0,,no
,,7.0,999.0,,,,-36.1,,5228.1,3.0,,4.0,1.0,,,0.0,,3.0,0.0,yes
35.0,10.0,,,0.0,1.4,94465.0,,,5228.1,,,,1.0,1.0,,,,0.0,,no
,86.0,,999.0,,-1.8,92893.0,-46.2,,,3.0,1.0,4.0,1.0,,0.0,,1.0,,,no
,,3.0,999.0,,,94465.0,,,,8.0,1.0,,1.0,0.0,,,4.0,2.0,,no
41.0,,,,,,94465.0,,4864.0,5228.1,10.0,,,1.0,1.0,0.0,,4.0,,,no
33.0,52.0,,,,,93918.0,-42.7,4968.0,,,1.0,1.0,1.0,,,1.0,0.0,1.0,,no
,107.0,2.0,999.0,,1.4,93444.0,-36.1,,,,,4.0,,0.0,0.0,,,1.0,,no
,,1.0,6.0,,,,,0.682,5008.7,,1.0,5.0,,0.0,0.0,,,,,yes
44.0,,,999.0,0.0,1.1,93994.0,-36.4,,5191.0,1.0,,1.0,0.0,0.0,0.0,,1.0,4.0,,no
34.0,,1.0,,,,93994.0,-36.4,4859.0,5191.0,,1.0,,0.0,1.0,0.0,,,3.0,0.0,no
,,1.0,999.0,0.0,-0.1,,,,5195.8,,,,,1.0,,1.0,,2.0,0.0,no
,211.0,3.0,999.0,,,93918.0,-42.7,4962.0,,3.0,0.0,1.0,1.0,,0.0,0.0,,,0.0,no
39.0,278.0,1.0,,,-1.8,93075.0,-47.1,,5099.1,,0.0,,1.0,1.0,0.0,1.0,,4.0,0.0,no
,186.0,2.0,,0.0,,92893.0,-46.2,1281.0,,,1.0,2.0,,0.0,,1.0,,,0.0,no
56.0,,,,1.0,-1.8,93075.0,-47.1,,5099.1,9.0,,,1.0,,,1.0,,3.0,1.0,no
,,,999.0,,1.1,93994.0,,,5191.0,0.0,,0.0,,0.0,,0.0,,4.0,,no
,,,,3.0,,92431.0,,,,11.0,,5.0,,1.0,0.0,1.0,,3.0,,yes
,320.0,4.0,999.0,0.0,,,-46.2,1281.0,5099.1,,0.0,5.0,1.0,0.0,0.0,,1.0,3.0,,no
53.0,,2.0,999.0,,-1.8,,-34.6,,,,,2.0,1.0,,,,5.0,,0.0,yes
,360.0,,999.0,1.0,,92893.0,-46.2,1344.0,,,1.0,2.0,1.0,,,1.0,,2.0,,no
,,1.0,6.0,,,92893.0,-46.2,1344.0,5099.1,,1.0,3.0,1.0,1.0,,,,,,no
36.0,,,,,1.4,93444.0,,4963.0,,,,,,0.0,,1.0,7.0,2.0,0.0,no
39.0,74.0,,,,,,-36.4,,,,1.0,2.0,1.0,1.0,1.0,0.0,1.0,,0.0,no
31.0,,6.0,,,1.4,93444.0,,4962.0,5228.1,,,,,0.0,0.0,1.0,,1.0,,no
52.0,,,999.0,,,94465.0,,4961.0,,0.0,2.0,3.0,,1.0,,,4.0,2.0,0.0,yes
,239.0,,,0.0,1.4,,-42.7,4957.0,,3.0,2.0,4.0,1.0,0.0,,,0.0,,,no
35.0,,2.0,999.0,0.0,1.4,94465.0,-41.8,,5228.1,0.0,1.0,0.0,,,0.0,0.0,4.0,,,no
,238.0,,999.0,0.0,-1.8,,,,5099.1,1.0,1.0,4.0,,,,,1.0,,0.0,no
28.0,,1.0,,,-1.8,92893.0,-46.2,,,1.0,1.0,,1.0,,,,,,0.0,no
36.0,330.0,,,0.0,,,-50.8,,4963.6,0.0,0.0,,,,0.0,,2.0,,,yes
,489.0,1.0,,,,93918.0,,,,,0.0,2.0,,1.0,1.0,,,,,no
35.0,188.0,,,,,93075.0,-47.1,1445.0,,5.0,,,1.0,1.0,0.0,,,,0.0,no
,16.0,2.0,,,,93918.0,,4963.0,,,0.0,,0.0,2.0,2.0,,,4.0,0.0,no
29.0,,3.0,999.0,,,,-42.0,,,,0.0,4.0,,,,,,,,no
,,,,0.0,1.1,,,,5191.0,,0.0,1.0,,,,0.0,,3.0,,no
45.0,,2.0,,,-1.8,93075.0,-47.1,1435.0,,1.0,,3.0,,,1.0,1.0,5.0,1.0,1.0,no
,112.0,,999.0,,,,-42.0,4191.0,,6.0,,,,,,,2.0,0.0,,no
,96.0,,999.0,,-1.8,92843.0,,,,,2.0,,1.0,0.0,0.0,,3.0,,,no
,,,999.0,,,94465.0,-41.8,4866.0,,,,,,1.0,,,,,0.0,no
29.0,74.0,2.0,,0.0,-1.8,92843.0,-50.0,,,0.0,,2.0,1.0,,,,,,,no
41.0,157.0,2.0,,,1.1,93994.0,-36.4,,,5.0,1.0,,1.0,,,,,2.0,,no
,253.0,2.0,,,1.4,,-41.8,,5228.1,,0.0,1.0,1.0,0.0,,0.0,4.0,,,no
29.0,27.0,3.0,999.0,,1.1,93994.0,,,,5.0,,3.0,1.0,0.0,1.0,0.0,,3.0,,no
44.0,,,,,-1.8,,-46.2,1344.0,5099.1,,1.0,,1.0,0.0,,1.0,,,0.0,no
44.0,142.0,2.0,,0.0,1.1,,,4855.0,5191.0,1.0,,,1.0,,0.0,0.0,1.0,4.0,0.0,no
,384.0,,999.0,,,92431.0,-26.9,,,,1.0,3.0,1.0,,,,9.0,2.0,0.0,yes
32.0,160.0,,999.0,0.0,,92893.0,,1334.0,5099.1,3.0,1.0,4.0,1.0,0.0,1.0,1.0,,,,no
29.0,63.0,,999.0,0.0,,93444.0,-36.1,4965.0,,,0.0,3.0,,,,,,,,no
71.0,,,,,-1.7,,,,,7.0,,4.0,1.0,,,1.0,,,0.0,no
55.0,,,999.0,1.0,-0.1,93.2,-42.0,,5195.8,,,,,,,,,4.0,1.0,no
,153.0,,,,,,-36.1,,,0.0,1.0,2.0,,,0.0,1.0,7.0,,0.0,no
24.0,119.0,,,2.0,,,-40.8,,5076.2,,0.0,1.0,,1.0,0.0,,,,2.0,yes
,513.0,2.0,,,1.4,,-36.1,,,3.0,0.0,,,,,1.0,,2.0,,no
,1221.0,,999.0,0.0,,,,,,,1.0,1.0,,,,1.0,2.0,,,no
,,,999.0,,,94465.0,,,,,,,0.0,2.0,,0.0,4.0,1.0,0.0,no
38.0,,1.0,999.0,0.0,-1.8,92893.0,-46.2,,5099.1,0.0,,6.0,,1.0,,,1.0,1.0,,no
35.0,,2.0,,,,92893.0,-46.2,1.25,,0.0,0.0,,1.0,0.0,,1.0,,,,no
,,6.0,999.0,,1.1,93994.0,-36.4,4857.0,,0.0,,,,,,,1.0,,0.0,no
,603.0,1.0,,,,,,,,3.0,0.0,,1.0,,0.0,1.0,,,0.0,yes
38.0,25.0,,,,1.4,,-41.8,,5228.1,,,2.0,1.0,,0.0,0.0,,,,no
,252.0,2.0,,0.0,,92893.0,,1266.0,5099.1,0.0,,,1.0,,,,,,,no
24.0,,2.0,,,1.4,93918.0,-42.7,,5228.1,,2.0,,1.0,0.0,0.0,1.0,,3.0,0.0,no
,,1.0,,,-0.1,,,,,1.0,1.0,,1.0,,0.0,1.0,2.0,2.0,,no
32.0,,1.0,,0.0,,,,0.742,5017.5,,1.0,,1.0,0.0,0.0,,,2.0,0.0,yes
,,,,,1.4,,,4959.0,,,1.0,,,1.0,,,,,0.0,no
,27.0,7.0,,0.0,1.4,93444.0,,,,,,4.0,0.0,,1.0,1.0,7.0,,,no
30.0,,2.0,,,-1.8,92893.0,-46.2,1299.0,,,0.0,1.0,,,,1.0,,0.0,,no
,67.0,,999.0,,1.4,,,,,3.0,,4.0,1.0,,,1.0,7.0,2.0,,no
,311.0,,,,,92893.0,-46.2,1313.0,5099.1,1.0,1.0,0.0,,1.0,0.0,1.0,,4.0,,no
29.0,528.0,,999.0,1.0,-1.8,,,1281.0,5099.1,0.0,0.0,0.0,1.0,,,,1.0,3.0,1.0,no
,,,999.0,,1.4,,-41.8,4864.0,,,1.0,0.0,,,1.0,0.0,4.0,3.0,,no
,48.0,1.0,999.0,,1.1,93994.0,,,5191.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,,,no
38.0,304.0,1.0,,0.0,,93918.0,-42.7,4962.0,5228.1,5.0,1.0,3.0,,1.0,,0.0,,,,no
52.0,97.0,,999.0,0.0,1.4,93444.0,-36.1,,,,,,,1.0,,1.0,7.0,,0.0,no
,,,999.0,0.0,-1.8,,-46.2,,,,,,1.0,0.0,,1.0,,4.0,,no
,79.0,2.0,,0.0,-3.4,92431.0,-26.9,0.728,,0.0,,,,,0.0,0.0,9.0,,,no
,,1.0,,0.0,,,,,,0.0,,,,0.0,,1.0,1.0,3.0,,no
,68.0,1.0,999.0,0.0,-1.8,,,,5099.1,2.0,,1.0,,0.0,1.0,,1.0,0.0,0.0,no
,13.0,5.0,999.0,0.0,,,-41.8,,,2.0,1.0,1.0,,1.0,,0.0,,4.0,0.0,no
41.0,199.0,3.0,999.0,,1.1,,,4864.0,,6.0,,,0.0,1.0,,0.0,,4.0,,no
27.0,153.0,,,,-1.7,94027.0,,0.9,,4.0,,1.0,,,,0.0,7.0,,,no
,,1.0,,,,93918.0,-42.7,4.96,,1.0,,,1.0,,,1.0,,0.0,0.0,no
34.0,,16.0,999.0,,,,-41.8,4967.0,5228.1,1.0,,3.0,1.0,0.0,0.0,0.0,,4.0,,no
37.0,174.0,,999.0,,,93.2,-42.0,,,,1.0,,1.0,1.0,0.0,,,,0.0,no
40.0,,4.0,999.0,0.0,,,-41.8,4959.0,5228.1,1.0,,,0.0,,,,4.0,,0.0,no
,844.0,1.0,,,-1.8,,,,5099.1,3.0,0.0,,1.0,,0.0,,,,,yes
47.0,233.0,,999.0,1.0,,,-42.0,,5195.8,,,,1.0,1.0,,,2.0,2.0,,no
,120.0,,999.0,,1.4,,,4963.0,,3.0,1.0,4.0,1.0,,,1.0,7.0,2.0,0.0,no
29.0,132.0,2.0,999.0,,-1.8,92893.0,-46.2,,,,0.0,1.0,,,0.0,1.0,1.0,,,no
39.0,72.0,,,0.0,,92893.0,-46.2,,5099.1,,,4.0,1.0,,,1.0,1.0,,0.0,no
,219.0,2.0,,,,,-36.1,,5228.1,3.0,1.0,,1.0,1.0,,1.0,7.0,,,no
,,,,,-0.1,,-42.0,4021.0,,1.0,,1.0,,1.0,0.0,,,,0.0,no
,,4.0,999.0,,,93994.0,,,,5.0,1.0,,,0.0,,0.0,,,,no
49.0,,,999.0,0.0,,93075.0,,1415.0,,2.0,1.0,1.0,1.0,1.0,,,5.0,,,yes
,228.0,1.0,999.0,1.0,-0.1,,,,,,,3.0,1.0,0.0,,,2.0,,1.0,no
38.0,202.0,1.0,999.0,,1.4,94465.0,,,,,1.0,1.0,,1.0,0.0,0.0,,1.0,0.0,no
,119.0,,999.0,,1.4,,,4963.0,5228.1,0.0,,,,,0.0,,,,,no
,,1.0,999.0,0.0,,,,1466.0,5099.1,6.0,,2.0,,1.0,,,,0.0,0.0,no
,21.0,,999.0,0.0,,93.2,-42.0,,,1.0,1.0,,,,0.0,,,4.0,,no
,,1.0,,,,,,,,3.0,1.0,4.0,1.0,,0.0,1.0,7.0,,0.0,no
,106.0,1.0,999.0,,1.1,93994.0,,,,,,,1.0,,,,,2.0,0.0,no
29.0,,2.0,,,,,,,5228.1,,0.0,,1.0,1.0,,1.0,7.0,1.0,,no
,,,,0.0,1.4,93444.0,,,,,,1.0,,0.0,,1.0,,1.0,,no
32.0,,3.0,,,,,-46.2,,,2.0,,,,,,,,,1.0,no
,,1.0,,,1.1,93994.0,-36.4,4857.0,,,,0.0,0.0,,,0.0,1.0,,,no
45.0,,,,,1.4,,-36.1,,5228.1,0.0,1.0,2.0,0.0,,1.0,1.0,,0.0,,no
28.0,228.0,1.0,999.0,0.0,1.1,,,,5191.0,0.0,1.0,,1.0,1.0,,0.0,1.0,0.0,0.0,no
36.0,,,,,,93075.0,-47.1,1405.0,5099.1,,,3.0,,,,,,4.0,,no
30.0,,4.0,999.0,,1.4,93918.0,,4961.0,,,1.0,3.0,1.0,1.0,0.0,1.0,,,,no
63.0,87.0,3.0,999.0,0.0,,,-46.2,1354.0,,7.0,1.0,,1.0,,,0.0,1.0,0.0,,no
35.0,,1.0,999.0,,1.4,93444.0,,4966.0,5228.1,,1.0,,,,0.0,,7.0,,0.0,no
,397.0,,,0.0,-1.8,,-47.1,1483.0,,0.0,,1.0,,0.0,,,,1.0,,yes
,,,999.0,0.0,1.4,93918.0,,,5228.1,1.0,1.0,3.0,1.0,1.0,0.0,,0.0,4.0,,no
31.0,,,,0.0,-1.8,93075.0,-47.1,,5099.1,,,,,,0.0,,5.0,,0.0,no
,414.0,,,,,,-36.4,,5191.0,,0.0,,1.0,,,0.0,,,,yes
,,1.0,999.0,0.0,,92893.0,,1313.0,5099.1,,1.0,2.0,,1.0,,1.0,1.0,,0.0,no
47.0,,,999.0,0.0,,93994.0,,4859.0,5191.0,,,4.0,0.0,1.0,0.0,,1.0,,0.0,no
,686.0,,999.0,0.0,,93994.0,,,,,,1.0,1.0,0.0,0.0,0.0,1.0,3.0,,no
,,,999.0,0.0,1.4,,,,5228.1,,,1.0,,1.0,,0.0,,,0.0,no
30.0,,,999.0,,1.4,,,,5228.1,,1.0,4.0,1.0,,0.0,,,2.0,0.0,yes
,,,999.0,0.0,,94465.0,-41.8,4958.0,,2.0,1.0,,,1.0,,0.0,,2.0,,no
,,,,0.0,1.4,93444.0,,,,1.0,,1.0,,,,,,,,no
,,,,,,,-33.6,1059.0,,,0.0,,,0.0,0.0,,0.0,4.0,0.0,yes
,239.0,,999.0,,,93444.0,-36.1,4965.0,5228.1,,,,,1.0,,1.0,7.0,0.0,,no
50.0,339.0,3.0,999.0,,-0.1,93.2,,,5195.8,,,1.0,,,,1.0,,1.0,0.0,no
55.0,139.0,,999.0,,,93918.0,-42.7,,,,,,0.0,1.0,,1.0,0.0,,,no
,,1.0,,0.0,1.4,93444.0,-36.1,,,,1.0,,,0.0,0.0,1.0,7.0,,0.0,no
36.0,,,999.0,,1.1,93994.0,,4855.0,,3.0,,,,,,0.0,,1.0,,no
,,9.0,,,,,-46.2,1334.0,5099.1,0.0,,6.0,,0.0,,,,3.0,0.0,no
,,1.0,,,,,-42.7,,,,0.0,1.0,,,,1.0,0.0,,,no
31.0,115.0,,999.0,,,93.2,,4474.0,5195.8,0.0,1.0,0.0,,,0.0,,2.0,4.0,,yes
25.0,500.0,,999.0,0.0,,92893.0,,,5099.1,,0.0,1.0,1.0,,1.0,,1.0,,0.0,no
,,,,,,93876.0,,0.697,,7.0,,,1.0,,,0.0,1.0,,,yes
,302.0,1.0,999.0,0.0,,,,,5099.1,,1.0,,1.0,0.0,0.0,,,,,no
38.0,,2.0,999.0,,-0.1,,,4191.0,,,,2.0,,,,1.0,2.0,0.0,,no
,,,,,,93918.0,,4962.0,,9.0,2.0,1.0,1.0,0.0,1.0,1.0,,,,no
29.0,,1.0,999.0,0.0,-1.8,92893.0,,,,,1.0,,1.0,,,,,,,no
29.0,,1.0,,0.0,,,,0.881,5076.2,1.0,0.0,,,0.0,,,,4.0,,no
,159.0,,999.0,1.0,,92379.0,,,5017.5,,2.0,3.0,,0.0,0.0,1.0,,2.0,,no
32.0,105.0,,999.0,,-2.9,,-40.8,1.26,5076.2,1.0,,,,0.0,,1.0,,1.0,0.0,no
33.0,,,,0.0,,,,,,,1.0,,,0.0,,1.0,0.0,3.0,0.0,no
37.0,170.0,3.0,,,1.4,,-36.1,,5228.1,1.0,1.0,,1.0,,1.0,,,,,no
,,,,,-1.8,,,1466.0,,,,,0.0,1.0,0.0,,,,,no
,101.0,2.0,,0.0,1.1,93994.0,,4857.0,5191.0,,1.0,,,0.0,0.0,,,0.0,,no
29.0,,2.0,,0.0,,92893.0,,1266.0,,3.0,0.0,,1.0,1.0,,,1.0,1.0,,no
,,2.0,999.0,,,94465.0,,,,0.0,,,,1.0,0.0,0.0,,,,no
,,,999.0,,,93994.0,-36.4,4858.0,,,1.0,6.0,0.0,0.0,0.0,0.0,,0.0,0.0,no
34.0,,,999.0,,-0.1,93.2,,4076.0,5195.8,0.0,,,,,,,,,1.0,no
30.0,274.0,,999.0,0.0,1.1,93994.0,,,,5.0,,,1.0,1.0,0.0,,,4.0,0.0,no
,182.0,,,0.0,1.4,93918.0,-42.7,4961.0,5228.1,1.0,,1.0,1.0,,,1.0,0.0,2.0,0.0,no
55.0,,2.0,,,,92379.0,,0.803,5017.5,1.0,,,1.0,,,1.0,6.0,4.0,0.0,no
,,,999.0,0.0,,,-41.8,,,5.0,,,1.0,,0.0,0.0,,,0.0,no
,,,,0.0,,,,4962.0,,9.0,,,1.0,,0.0,,,,,no
,,,999.0,,1.4,,,,,,1.0,,1.0,1.0,0.0,1.0,7.0,1.0,,yes
,147.0,1.0,999.0,,,93444.0,-36.1,,,,1.0,4.0,1.0,0.0,0.0,1.0,,,0.0,no
35.0,297.0,,999.0,0.0,,92893.0,,1354.0,5099.1,5.0,,,1.0,,,1.0,,0.0,,no
,404.0,2.0,,,,,,,4963.6,2.0,2.0,1.0,1.0,1.0,0.0,,,2.0,2.0,yes
25.0,77.0,3.0,,,1.4,,-42.7,4963.0,5228.1,,,1.0,,0.0,,,0.0,,0.0,no
31.0,75.0,,999.0,,,,-36.1,,,3.0,0.0,3.0,,0.0,,,,2.0,,no
34.0,,8.0,,,1.4,93918.0,,,5228.1,3.0,0.0,4.0,1.0,0.0,0.0,,0.0,,,no
51.0,573.0,2.0,999.0,0.0,1.4,,,4962.0,,0.0,,0.0,0.0,,,0.0,4.0,,,no
