age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,job_encoded,marital_encoded,education_encoded,default_encoded,housing_encoded,loan_encoded,contact_encoded,month_encoded,day_of_week_encoded,poutcome_encoded,y
,,,,,1.4,93918.0,,,,5.0,,0.0,,,,,,,,no
44.0,,,,,1.4,,,,,,,1.0,,,0.0,1.0,,,,no
,605.0,,,0.0,1.4,,,,,8.0,,,0.0,,0.0,,5.0,,,no
,253.0,1.0,,,,,,,,,,,0.0,1.0,,,0.0,,,no
,,1.0,,,,,,,,,,,,1.0,,0.0,,,,no
47.0,517.0,,999.0,,,,,,,2.0,,,,,1.0,,,3.0,,no
,,7.0,999.0,,1.4,93918.0,,,,,,6.0,1.0,,,0.0,,0.0,0.0,no
,,,999.0,,-1.8,,,1327.0,,,0.0,,1.0,1.0,0.0,,0.0,,0.0,no
60.0,,,6.0,,,92431.0,-26.9,,5017.5,,,,1.0,,,,,,,yes
,172.0,,,,,92893.0,,1327.0,,5.0,0.0,,0.0,,,,,,,no
38.0,129.0,,,,1.4,,,,,,,,,,,,,,,no
,,,,,-0.1,,,,,,1.0,0.0,,,0.0,,,,,no
,84.0,,,,,,,4857.0,5191.0,2.0,,,,,,,0.0,,,no
,,2.0,,,1.4,93918.0,-42.7,4957.0,,2.0,1.0,,1.0,1.0,0.0,,,,,no
,,,,,,,,0.714,,,,,,1.0,,,,,,yes
,202.0,,999.0,1.0,-0.1,93.2,-42.0,4021.0,5195.8,3.0,,,,,0.0,,,,,no
58.0,,3.0,,,,,,,5228.1,0.0,,,,,,,,,,no
51.0,,,,0.0,,,,4856.0,,,,0.0,,,0.0,,0.0,2.0,0.0,no
,,3.0,,,,93918.0,,,,,0.0,3.0,1.0,0.0,0.0,0.0,,,,no
37.0,,,,,,93918.0,,,5228.1,,2.0,,,1.0,,,,,,no
29.0,,1.0,999.0,,,92963.0,,,,,1.0,,,,0.0,,2.0,1.0,0.0,no
,,,,,,,,1264.0,,,,,,,,,,,0.0,no
,,,,,,,-46.2,,,,,,,0.0,,0.0,,,0.0,no
,,,999.0,,-1.8,,,,,2.0,,0.0,,,,,,,1.0,no
,,,999.0,,,93918.0,,4963.0,,,0.0,,,,1.0,1.0,,,0.0,no
44.0,,,,0.0,1.4,,-42.7,,5228.1,,0.0,1.0,1.0,,,,,,0.0,no
,471.0,3.0,999.0,,-1.8,,,,,,,,,1.0,0.0,,,,0.0,no
42.0,,8.0,,0.0,,,,,5228.1,,2.0,,,,,,,,,no
46.0,,,,0.0,,93.2,,,,,,,,,0.0,,,,0.0,no
,,,999.0,,,,,4021.0,,,,,,0.0,0.0,,4.0,,,no
,,,,0.0,1.1,,,,,,0.0,,0.0,,,1.0,,,,no
,657.0,1.0,6.0,,,,-39.8,0.704,4991.6,,,2.0,,1.0,,,,,,yes
,,,,,1.4,,,,5228.1,,0.0,5.0,1.0,,0.0,,,3.0,,no
,,,,,,,,,5191.0,11.0,,,1.0,,,,,,,no
36.0,,,,,,,,,,,,,,,,0.0,0.0,2.0,0.0,no
,227.0,,,,,,,,5228.1,,,,0.0,1.0,,,1.0,,,no
38.0,,5.0,999.0,0.0,,,,,,2.0,0.0,,0.0,,0.0,,5.0,,0.0,no
,,,,,,,,4021.0,,1.0,,,1.0,0.0,,0.0,4.0,,,no
,,,999.0,,,,-47.1,,,,0.0,,,0.0,,,,4.0,0.0,yes
30.0,89.0,,999.0,,1.4,,,,,5.0,,5.0,1.0,,,,,,,no
,,,,,1.4,,-42.7,4963.0,5228.1,,2.0,,,,0.0,0.0,,,,no
54.0,,,999.0,,-0.1,,,,,9.0,,,1.0,,,,,,0.0,no
54.0,,,,,,,-42.7,4962.0,,,,5.0,,,,,,,,no
,,,999.0,,,,,4967.0,,,,1.0,1.0,,,,2.0,,,no
,,1.0,,,,93075.0,-47.1,,5099.1,5.0,,,,,0.0,,,,0.0,no
37.0,70.0,9.0,999.0,,1.4,,-42.7,,,,,,,0.0,,0.0,,,,no
42.0,,6.0,,,,,,,,,,,,1.0,,0.0,0.0,,,no
,,,,,,,,,5228.1,4.0,,,,,0.0,,,2.0,0.0,no
,,,999.0,0.0,-1.1,,-50.8,,,,,,1.0,,,0.0,4.0,,,no
,101.0,1.0,,0.0,-0.1,,,,5195.8,,,2.0,,1.0,,,4.0,,,no
,100.0,,,,,,-36.1,,,8.0,,,,,0.0,,,,,no
,,,,,,92893.0,,1291.0,5099.1,,0.0,,,,,0.0,,,,no
45.0,100.0,2.0,,,1.4,,,,5228.1,,0.0,,,,,,,2.0,,no
,,2.0,999.0,,,92893.0,,,,,0.0,,,1.0,,0.0,0.0,,,no
,1386.0,,999.0,,,,,,5017.5,0.0,0.0,2.0,,1.0,,,,,,no
,,,,,-1.8,,,,5099.1,5.0,,,,,0.0,,,,,no
,,,999.0,,,,-30.1,0.719,5017.5,,,2.0,1.0,,,0.0,4.0,,,no
33.0,,,,0.0,,,,4855.0,5191.0,,,,,,,,,3.0,,no
,,,999.0,0.0,1.4,,,4865.0,,,,,,,,,,,,no
,,,,,-1.8,,,,,2.0,,,,0.0,,,0.0,,,no
,484.0,,,,,,,,5228.1,5.0,,,,,,,,,0.0,no
,,1.0,,0.0,,,,,,,0.0,,0.0,0.0,0.0,0.0,,,,no
,170.0,,,,,,,1299.0,,,,,,,2.0,,,,,no
,,1.0,,,1.1,,,,,5.0,0.0,,,,0.0,,,,,no
,,,999.0,,,,-42.7,4968.0,,,,6.0,1.0,,,,,,0.0,no
,269.0,,,0.0,-1.8,92893.0,,,5099.1,,,,,,,,0.0,,,no
,,,,,,93994.0,,,,,,,0.0,0.0,,1.0,,,,no
,,,,,,,,,5228.1,2.0,,,,,0.0,,1.0,,,no
32.0,624.0,,,,,93918.0,,,5228.1,5.0,,0.0,,,,,,4.0,,no
,,,,,,,-36.4,,5191.0,8.0,,,,,0.0,,,0.0,,no
,314.0,,,,1.4,,,,,8.0,,,,,,,,,0.0,no
,,,,,,,,,5008.7,,,3.0,1.0,,,,3.0,,0.0,yes
32.0,104.0,1.0,999.0,0.0,1.1,,-36.4,,,,,,,0.0,,,0.0,,,no
,,,,2.0,-2.9,,,,,,2.0,,,,,0.0,,,,no
,,,,0.0,,,,,5099.1,5.0,,,,,0.0,,,2.0,,no
,,,999.0,,,,,1405.0,5099.1,,0.0,,1.0,,0.0,,,,0.0,no
42.0,,,999.0,,1.4,,,,5228.1,,0.0,,,,0.0,,,,0.0,no
,,2.0,,,1.4,,-42.7,,,8.0,0.0,,,,,,1.0,0.0,,no
39.0,,,999.0,0.0,,94465.0,,,5228.1,,,,,0.0,,,,,,no
,,2.0,,1.0,,,,,,5.0,,,,,0.0,,7.0,,1.0,no
,,,14.0,,,,,,,,,4.0,,,0.0,,,,2.0,yes
,,,,0.0,,93994.0,,,5191.0,,0.0,,,2.0,,1.0,,,,no
,,,,,,,,,,8.0,,,1.0,,,,,,,no
,,,,,1.4,,,,,,0.0,,,,0.0,,,2.0,,no
26.0,224.0,,999.0,,,,,,,5.0,,0.0,,,,,,,0.0,no
,,,999.0,,-3.4,,,,5017.5,2.0,,1.0,,,0.0,,,3.0,0.0,no
31.0,136.0,,999.0,,,,-46.2,,,,,,,,,,,,0.0,no
33.0,,,,0.0,,93.2,,,,5.0,0.0,,,,0.0,,,,,no
,41.0,,,,1.4,93444.0,,4965.0,,8.0,,,,,,0.0,,1.0,0.0,no
,84.0,,,,,,,4962.0,,,,1.0,,1.0,,,,,,no
,,2.0,,,,,,,,,,2.0,,1.0,,1.0,0.0,0.0,,no
39.0,,2.0,999.0,,,,,4966.0,5228.1,2.0,,,,,0.0,,,1.0,,no
,75.0,,999.0,,,,,,,,0.0,,,,,,,,,no
42.0,,2.0,,,,93918.0,,4968.0,5228.1,,,,,,0.0,,1.0,,,no
,,,,0.0,1.4,93918.0,-42.7,,,,0.0,,,,,,,1.0,,no
31.0,,,,,,,-36.4,,,,,,,,1.0,,,,,no
,484.0,,,,,,,,,,,3.0,,,,,,,0.0,no
47.0,64.0,,,,1.4,,,,,,0.0,,,,0.0,,,,,no
,,,,,,,,,5228.1,,,,,,,,,2.0,,no
,,,,0.0,,93918.0,,,,,,,,,,,,,,no
,283.0,,999.0,1.0,,,-46.2,,,,,,,,,0.0,,,,yes
37.0,312.0,,,,,,-42.7,,5228.1,2.0,,1.0,,,,0.0,1.0,,0.0,no
,,,,,,,,,,,0.0,,,,,,,,,no
,,2.0,999.0,,,,,,,,,,,,,,,0.0,,no
,,,,0.0,,,,,,2.0,1.0,,1.0,,,,,,0.0,no
,,,999.0,,,92431.0,,,,2.0,2.0,,1.0,,,,,,,no
,,4.0,,1.0,-1.7,94215.0,,,4991.6,3.0,,,1.0,,,,1.0,3.0,2.0,no
24.0,,,,,,,,,,,2.0,2.0,,,0.0,,0.0,,1.0,no
,,,,0.0,,93994.0,,,5191.0,,,0.0,,,,1.0,,0.0,,no
,565.0,,999.0,,,,,,,,2.0,,,,0.0,,0.0,,,no
,,,,2.0,-2.9,,,0.825,,,2.0,,,,0.0,,,,1.0,yes
33.0,,,,0.0,,,,,,2.0,1.0,2.0,1.0,1.0,0.0,1.0,,,,no
33.0,,,,,,,,,,11.0,,,,0.0,,,,0.0,,no
,,,999.0,,,93918.0,,,,,,,,,,0.0,,3.0,,no
,,,999.0,,,93444.0,,,5228.1,2.0,,1.0,,,,,,,0.0,no
,,,,0.0,,93.2,,4076.0,,,,,1.0,,,0.0,,,,no
,,1.0,999.0,0.0,1.4,93444.0,,,,2.0,,,,0.0,,,,,,no
,,,999.0,,-2.9,,,0.859,,,,5.0,0.0,,2.0,,,1.0,,yes
,,,,0.0,,,,,,,,2.0,1.0,1.0,,,,,,no
,,4.0,,,,,,,,,,3.0,1.0,,0.0,,,,,no
,,,,0.0,,,-36.4,4856.0,,,2.0,,,0.0,0.0,,,1.0,,no
,,3.0,999.0,,-1.8,,,,,2.0,,,,,,1.0,7.0,,,no
57.0,,,,,,93918.0,-42.7,,,,0.0,,1.0,0.0,,,1.0,0.0,,no
,144.0,,,,,,,,5191.0,,,,,,,1.0,,0.0,,no
,190.0,,999.0,,,,,4962.0,5228.1,,0.0,4.0,,1.0,,,,1.0,0.0,no
,,,,0.0,1.1,,,,,2.0,,,,,,,,,,no
47.0,,,,,1.1,93994.0,,,,,,,0.0,1.0,1.0,,0.0,3.0,0.0,no
,,,,,-1.8,92893.0,-46.2,,,,,,,,,,,3.0,,no
,,2.0,999.0,,,,,4153.0,,9.0,,0.0,1.0,,,,4.0,1.0,,no
,,1.0,999.0,,-1.8,92893.0,,,5099.1,,,,1.0,1.0,,,0.0,1.0,,no
,,,,,,,-42.7,,,2.0,0.0,,,0.0,,,,0.0,0.0,no
35.0,,,999.0,,1.4,,-36.1,4968.0,,,,,,,,0.0,5.0,,,no
48.0,,10.0,999.0,0.0,,93444.0,,,5228.1,,0.0,,,0.0,,,,,,no
,38.0,,999.0,0.0,,,,4962.0,5228.1,11.0,,,,0.0,0.0,,,,0.0,no
,,2.0,,1.0,,,,,,,,,1.0,,,0.0,,,1.0,no
,,,,0.0,,,-36.1,4965.0,,,,1.0,,1.0,0.0,,,,,no
39.0,,,,,,,-41.8,,,,2.0,,,,0.0,,,,,no
,,,,0.0,,,,,,,,,1.0,,,,1.0,,0.0,no
,,,,,1.4,93444.0,,,,,0.0,0.0,,,0.0,,,,,no
,328.0,,,0.0,,93994.0,-36.4,,,,0.0,,,0.0,1.0,1.0,,,,no
,,1.0,,0.0,1.1,,-36.4,,5191.0,,,,,0.0,0.0,,,,0.0,no
,370.0,,,,,,-34.6,,,4.0,,2.0,,,0.0,,7.0,1.0,,yes
,,,999.0,0.0,,,,4964.0,5228.1,,,3.0,1.0,,,,,,,no
,,,,0.0,1.4,,,,,,,,,1.0,,,,,0.0,no
,,,,,,,,,,,,,,,,,0.0,2.0,,no
35.0,,1.0,,,,93994.0,,,,5.0,,,,,,1.0,,,0.0,no
,,4.0,,0.0,,,,,,,,2.0,,0.0,,,,,,no
,,,,,1.4,93444.0,,,5228.1,8.0,2.0,1.0,,0.0,,,,,,no
,,,,,,,,,,,2.0,,,,0.0,,5.0,,0.0,no
,,,,0.0,,,,,5228.1,,,,,,,,,,,no
,,,,1.0,-1.8,92893.0,,1291.0,5099.1,5.0,,,0.0,0.0,0.0,,,1.0,,no
,,2.0,999.0,2.0,,,,0.64,5008.7,,,1.0,,,,,7.0,,,yes
19.0,,,,,-1.8,93075.0,,,5099.1,6.0,2.0,6.0,1.0,0.0,1.0,0.0,,,,yes
,,7.0,,0.0,,,,,,,,,1.0,,2.0,,,1.0,0.0,no
41.0,,,,0.0,1.4,93918.0,,,,,1.0,,0.0,,,0.0,,,,no
39.0,108.0,,,0.0,,93444.0,,4966.0,,,,,1.0,,,0.0,,3.0,0.0,no
,,2.0,,0.0,,93918.0,,,,,,,,,,0.0,,,,no
,40.0,,,,,,-42.7,,5228.1,,,0.0,,0.0,,,1.0,,0.0,no
50.0,,,999.0,,1.1,,,,5191.0,9.0,,,,1.0,0.0,,,,,no
,,,,0.0,1.4,,,,,,,4.0,,,0.0,,1.0,,,no
,,,,0.0,,,,4965.0,,,,,,1.0,,,,0.0,,yes
,,2.0,999.0,,,92379.0,,,,,0.0,,1.0,,,,,,,yes
,,1.0,,0.0,,,,,,5.0,,5.0,,,,,,,,no
50.0,,,,,1.4,,,,,3.0,,,,0.0,,1.0,,2.0,0.0,no
,363.0,2.0,,,,,-36.4,4857.0,,8.0,,,,,0.0,,,,,no
,,,999.0,,,,,,,2.0,,,,1.0,,,,,0.0,no
,,4.0,,0.0,1.4,,-41.8,,,,,1.0,1.0,1.0,,1.0,,,,no
,,,999.0,,,,,,,8.0,,,0.0,1.0,,,1.0,3.0,,no
51.0,,,,,,,-41.8,,,,,0.0,,,,,,1.0,0.0,no
47.0,159.0,,,,,,,,,,,,,0.0,0.0,1.0,,,0.0,no
,,,,,-2.9,,-31.4,,,,,,,1.0,0.0,0.0,,1.0,,no
,,,,,,,,,,,,,,0.0,0.0,,,,0.0,no
53.0,,,,,,93.2,,,,5.0,,,,1.0,0.0,0.0,,,0.0,no
49.0,,,,0.0,,,,,5191.0,,0.0,,,,,,,2.0,,no
,,2.0,999.0,,-2.9,92201.0,,0.884,,,,,,1.0,,,5.0,,,no
,,,,,-1.1,,-50.8,,,,,1.0,1.0,,,,,,0.0,yes
,,,,0.0,1.1,,,4.86,,,2.0,5.0,,,0.0,,,4.0,,no
,227.0,7.0,999.0,,,,,4963.0,,,,,,0.0,,,1.0,,0.0,no
,,,,0.0,,,,,,,,,,1.0,,,,0.0,0.0,no
30.0,148.0,,999.0,0.0,1.1,93994.0,-36.4,,,,,,,1.0,0.0,,,,0.0,no
33.0,,3.0,,,,93075.0,,,5099.1,,0.0,,,,0.0,,7.0,,0.0,no
57.0,,,,,,93444.0,,,,,,1.0,,,,0.0,,2.0,,no
,,,999.0,0.0,1.4,,-41.8,,,7.0,,,1.0,1.0,,,,,0.0,no
33.0,466.0,2.0,,,,93994.0,,,5191.0,,,,,0.0,,1.0,0.0,,,no
,,2.0,,,1.4,93444.0,,,,5.0,,,0.0,1.0,,,,0.0,0.0,no
54.0,,,,,,93994.0,,,,1.0,,,,,,1.0,,,,no
55.0,,1.0,,,,,,,,,0.0,,,0.0,,,,,0.0,no
,264.0,,,,-1.8,,-46.2,,,5.0,2.0,0.0,,1.0,,,,,,no
,,,,,1.4,,,,,,,,,,0.0,1.0,,,,no
51.0,,,999.0,,,,,4968.0,,,1.0,,,,,0.0,,1.0,,no
42.0,,3.0,,,,,,,,,,,,,,0.0,,,,no
,,,999.0,,,,-42.7,4963.0,,,,,,,,,,,,no
54.0,,,,,,,,,5191.0,,0.0,,,0.0,1.0,1.0,0.0,0.0,,no
,,1.0,,,-1.8,92893.0,,,,,,,1.0,1.0,,,,,1.0,no
,,1.0,,,,,,,5099.1,,,5.0,,,,0.0,,,,no
87.0,,,,0.0,-2.9,92201.0,,,,0.0,,,,,,0.0,,3.0,,yes
,,2.0,999.0,,,93876.0,,0.695,5008.7,,,,,,,,,,,yes
,,,,0.0,,,-36.4,,,,,5.0,,,,1.0,,,,no
,111.0,2.0,,0.0,,,-36.4,,5191.0,2.0,,,,,,1.0,,,,no
,,1.0,999.0,,,,,,,8.0,,3.0,,,,,,,,no
,100.0,,,,,93918.0,-42.7,,5228.1,,,,,,,,,,0.0,no
,42.0,,,,,93918.0,,4962.0,5228.1,,,,,,,,,,,no
,85.0,3.0,,,,,,4961.0,,,,,,,,0.0,1.0,,0.0,no
,,,,0.0,-1.8,,,,,,0.0,,,,,,,,,no
,,,,0.0,,93444.0,,,5228.1,,,,0.0,,,,,,,no
35.0,,,,,,,,,,,2.0,,,1.0,,,0.0,,0.0,no
,,,,,,,,4963.0,,,0.0,1.0,,,,,5.0,,,no
42.0,,,,,,,,4963.0,,,,,,,1.0,,,,0.0,no
,,,,,1.1,,,,,,,,,,,,,,0.0,no
45.0,,,,,-0.1,93.2,,,,,0.0,,1.0,1.0,,,,1.0,,no
,,3.0,,,1.4,,,,,,,,1.0,,1.0,0.0,,,,yes
47.0,,,999.0,,,,,,,,,3.0,0.0,,,1.0,,,,no
,351.0,,,,,93075.0,,1405.0,,2.0,,,,1.0,,,7.0,3.0,0.0,no
48.0,333.0,,7.0,,,,-34.6,0.642,5008.7,2.0,,,,,,0.0,7.0,,,yes
,,,,0.0,,,,,5099.1,,0.0,,,0.0,,,,,,yes
,,,,,,93444.0,-36.1,,,,0.0,5.0,0.0,1.0,0.0,0.0,5.0,,,no
,239.0,2.0,,,,92963.0,-40.8,,,4.0,2.0,,,0.0,,0.0,2.0,4.0,,yes
,187.0,,999.0,,-1.8,,,,,,2.0,2.0,,0.0,,0.0,,,,no
,,,999.0,,1.4,,,,,,0.0,,1.0,,,0.0,,,,no
,,,,,,93075.0,,,,5.0,,,,,0.0,,7.0,,,no
,,,,0.0,,,,,,,,,1.0,1.0,,,,,,no
69.0,,2.0,999.0,,-2.9,,,,,9.0,,,1.0,,0.0,,,2.0,,yes
29.0,288.0,,,,,,,,,,,,,,,,,,,no
41.0,,1.0,,,,,-41.8,,,,,,,,,1.0,2.0,,0.0,no
,205.0,,,,1.1,,,4858.0,,4.0,,,,0.0,,,,,,no
,,,,0.0,,93918.0,,,5228.1,,,,0.0,,1.0,,1.0,3.0,,no
,,,,,,,-36.4,,5191.0,,,,1.0,,,,,0.0,0.0,no
,,,,0.0,,93918.0,,,,,0.0,,,,0.0,0.0,,,,no
,,3.0,999.0,,,,,4962.0,5228.1,,2.0,,1.0,,,,1.0,,,no
,140.0,,999.0,,-1.8,,,,,3.0,,,,,0.0,,,,,no
,,,,,,,,,,,,,,,,,4.0,,0.0,no
,,2.0,,0.0,1.1,93994.0,,,5191.0,,,,,,,,,,,no
,155.0,,,0.0,,93918.0,,,,,2.0,,,0.0,,0.0,1.0,,0.0,no
,,1.0,,,,,,4958.0,5228.1,,,6.0,,,,0.0,,,0.0,no
,,,999.0,,,,-36.1,4967.0,,2.0,,1.0,,1.0,0.0,,,2.0,0.0,no
46.0,,,,0.0,1.1,,-36.4,4856.0,5191.0,,,5.0,0.0,,,,,,,no
38.0,,,,0.0,1.4,,-42.7,,,5.0,,,,,0.0,,1.0,,,no
,,,,,1.1,93994.0,,,,,,,,,,,0.0,,0.0,no
,,,999.0,,,,-36.1,,5228.1,,,,,,0.0,,5.0,,0.0,yes
,,2.0,,,,,,,5228.1,11.0,,,1.0,,,,,,,no
36.0,,,,,,,-46.2,,,,,,,,,0.0,,,,no
,,,,,,,,,5099.1,11.0,2.0,,,,,,,,,no
,,2.0,,0.0,,,-36.1,,5228.1,,,3.0,,1.0,,0.0,,,0.0,no
,133.0,6.0,,,1.4,93444.0,,,,7.0,2.0,,1.0,0.0,,,,,,no
,,1.0,,0.0,,,,,5228.1,2.0,,2.0,0.0,0.0,,0.0,5.0,,0.0,no
,334.0,,,,-1.8,,,,,,0.0,0.0,,,,,,4.0,,yes
,,3.0,999.0,,,93994.0,-36.4,,5191.0,3.0,,,1.0,0.0,0.0,1.0,,,0.0,no
,,,,0.0,,,,4.86,,2.0,,,,0.0,,,,,,yes
49.0,,,999.0,,1.4,93918.0,-42.7,,,1.0,1.0,5.0,,,0.0,,,1.0,0.0,no
,,2.0,,,-1.1,,,,,,2.0,,,0.0,,,,,,yes
41.0,168.0,,,,,,,,,,,,,1.0,0.0,1.0,2.0,,,no
,,,999.0,0.0,,,-46.2,1244.0,,,2.0,3.0,,,,,,0.0,0.0,no
,635.0,5.0,,0.0,-0.1,93.2,,4153.0,,8.0,,3.0,,,,,4.0,,0.0,no
,,,,,,93.2,,4076.0,5195.8,5.0,,,1.0,0.0,,0.0,,,,no
38.0,26.0,1.0,,,,,,1281.0,5099.1,,,,,,,,,,,no
,,,,,,,-37.5,,,,,1.0,,,0.0,0.0,8.0,,1.0,yes
,258.0,,999.0,,,92893.0,,,,,,3.0,1.0,,,,,,,no
,303.0,,,0.0,,,-36.4,,,2.0,0.0,2.0,1.0,1.0,,,,,0.0,no
30.0,,,,0.0,,93994.0,,4857.0,5191.0,,,,,1.0,0.0,,,,,no
31.0,,,,,1.4,,,,5228.1,,,,,,,,,,,no
,,,999.0,,1.4,,,,,,0.0,,,,,0.0,,,,no
,,,999.0,0.0,,,-42.7,4963.0,,2.0,,,,0.0,,,,,,no
,,,,,,92893.0,,,5099.1,,,,0.0,0.0,,,,,,no
,,,999.0,,,93.2,,4191.0,5195.8,,2.0,,,0.0,0.0,0.0,4.0,0.0,,no
30.0,,2.0,,0.0,,,,1.25,5099.1,,,,1.0,0.0,,,0.0,,,no
,,1.0,,0.0,,,,4855.0,,,,0.0,,0.0,,,,,,no
24.0,,3.0,,,-1.1,,,1008.0,,,,,,,1.0,0.0,6.0,,,no
,,3.0,,0.0,1.4,,,,,,,3.0,,,,0.0,5.0,,,no
,56.0,,,,,,-36.4,,5191.0,,,,,0.0,,1.0,,,,no
,,,,,,,,4076.0,,,0.0,,1.0,,,0.0,,4.0,0.0,no
53.0,,,999.0,,-1.8,92893.0,,,,5.0,,,1.0,0.0,,,,3.0,0.0,no
,,1.0,,,,,,,,,2.0,6.0,1.0,,,,,4.0,,no
,,,,0.0,,94465.0,-41.8,,5228.1,,,,0.0,,,,,,0.0,no
,,,,,,,,,,,,2.0,0.0,0.0,,1.0,1.0,,,no
40.0,,,,0.0,,93994.0,-36.4,,5191.0,,,2.0,,,0.0,,,4.0,,no
,,,,,,93994.0,,,,4.0,,3.0,,,,,,,,no
,,,,,1.4,,,4.96,5228.1,4.0,,,,0.0,,,2.0,,,no
,,,,,,,,,,,2.0,,1.0,,,0.0,0.0,2.0,0.0,no
53.0,367.0,,,,-1.8,,,1354.0,5099.1,,1.0,,1.0,,,,,0.0,0.0,yes
40.0,,,,,-0.1,93.2,,4076.0,,,,,,0.0,,,,,,no
,,,,0.0,,,,,,,,,0.0,,,,,,0.0,no
,125.0,2.0,999.0,0.0,,,,,,3.0,2.0,,,,,,1.0,,,yes
,,2.0,,,,,-36.1,4965.0,,8.0,,1.0,,,,,,1.0,,no
33.0,313.0,,,,,,,,,,2.0,,1.0,1.0,0.0,,,,,no
48.0,223.0,2.0,,,-1.8,93075.0,,,,,2.0,,,1.0,0.0,,,,0.0,no
,,,,,-2.9,,-31.4,0.883,,,,,,,1.0,0.0,,,,no
,139.0,,,,1.1,,-36.4,,5191.0,2.0,,,1.0,,,,,,,no
46.0,,,999.0,,,93918.0,,4961.0,,,,,,0.0,1.0,,,,,no
,78.0,,,0.0,-1.8,92893.0,,,5099.1,,,1.0,,1.0,,,,,,no
50.0,,,,,,,,,5228.1,,,3.0,1.0,1.0,,0.0,5.0,0.0,0.0,no
,98.0,,,,,92893.0,,1334.0,,,,5.0,,,,,,2.0,,no
51.0,,1.0,,,,,,,5228.1,5.0,,,,,,,1.0,,0.0,no
41.0,129.0,,3.0,2.0,-3.4,,,,,3.0,0.0,,1.0,,,,4.0,,,yes
35.0,275.0,,,,,,-46.2,,,,,,,,,0.0,0.0,,,no
,,,,0.0,,93994.0,,,5191.0,,2.0,2.0,,,,,,2.0,,no
,117.0,,,0.0,,,,,5099.1,,,,,,,,,,,no
,,,,,1.1,,,4857.0,,,,1.0,,,,1.0,,,0.0,no
,,,,,,,,1.25,5099.1,,,,1.0,,,,,,,no
,,,,,,,,,,,0.0,,,,0.0,,,,0.0,no
,192.0,,,0.0,,,,,,,,,1.0,,,,,,0.0,no
,67.0,1.0,,,1.4,93444.0,,,5228.1,2.0,,1.0,,,,,,4.0,,no
,,1.0,999.0,2.0,,94199.0,-37.5,,,,0.0,,1.0,1.0,,0.0,8.0,,,no
,,,999.0,,,,-42.7,,,2.0,0.0,4.0,,,,,,,,no
,40.0,,,,,,,4965.0,,,0.0,,,,0.0,0.0,5.0,,,no
31.0,,,999.0,,,,,,5191.0,,,0.0,,0.0,0.0,,,1.0,0.0,no
,695.0,2.0,,,,,-46.2,,5099.1,,0.0,,,,0.0,,0.0,,0.0,no
,,1.0,999.0,,1.1,,-36.4,,5191.0,,,2.0,,,0.0,,0.0,0.0,,no
52.0,,,,,,93.2,,,,,,1.0,,,,0.0,4.0,,,no
53.0,,2.0,,,,,-36.4,,,,,,,,,,0.0,,,no
,127.0,,999.0,,,93994.0,,,,,,,,0.0,,,0.0,,0.0,no
,,,,0.0,,,,,,,2.0,,,,,,,,,no
,260.0,,,0.0,1.4,,,,,,2.0,,,1.0,0.0,,1.0,,,no
,,4.0,,,,,-40.0,0.695,,,2.0,,1.0,,,0.0,,,,yes
,128.0,,,,,,-36.1,4963.0,,,,,,,,,,,,no
,,1.0,,,,,,,5228.1,,,,,,1.0,,,,,no
,,,,,,93994.0,-36.4,,,,,0.0,,,,1.0,,,,no
,,,,,,,,4964.0,5228.1,,2.0,,,,,0.0,,,0.0,no
29.0,,,999.0,0.0,,93918.0,,,,2.0,,2.0,,,0.0,,,,,no
52.0,534.0,1.0,,0.0,-0.1,,,4191.0,5195.8,3.0,,,,0.0,,,,,,no
,,,,,,,,,,,,,,1.0,0.0,,,,,no
,,,999.0,0.0,,93918.0,,,,,,2.0,,,,,,,,no
,55.0,2.0,,,,,,,5191.0,2.0,,1.0,,,,1.0,,,0.0,no
,,,999.0,0.0,,,,4965.0,5228.1,,0.0,1.0,0.0,1.0,0.0,,5.0,,,no
,,,,,,,,4964.0,5228.1,,,1.0,,,,,,,,no
,,2.0,999.0,,,,,1281.0,,4.0,2.0,,,,,,,2.0,,no
,,,,,,,,4856.0,,,0.0,,,,,,,,,no
,,4.0,,0.0,,93444.0,-36.1,,,,,,,,,,,,,no
31.0,195.0,,,0.0,,93075.0,,1445.0,,,0.0,,1.0,,1.0,0.0,7.0,,,no
,,11.0,,,,,,,,,2.0,,1.0,,1.0,,1.0,,,no
29.0,,,,,-1.8,,-47.1,1.41,5099.1,,,,,,2.0,0.0,,4.0,,no
,,,,,,92893.0,,1327.0,,,0.0,,1.0,,,0.0,,,0.0,no
,,,999.0,,-0.1,93.2,-42.0,,,,0.0,,,,0.0,,,,1.0,no
,,,999.0,,,93369.0,,,,6.0,,1.0,,,0.0,,,3.0,1.0,no
34.0,407.0,,,,1.1,,,,5191.0,,0.0,,,1.0,,,,2.0,0.0,no
,295.0,,,,-0.1,93.2,,4153.0,,,2.0,1.0,,0.0,,,,,,no
,41.0,,999.0,0.0,1.4,,,,5228.1,11.0,0.0,,,,,0.0,,2.0,,no
,,,,,,,,,5228.1,8.0,0.0,3.0,,,0.0,,5.0,,,no
,,2.0,999.0,0.0,,92469.0,-33.6,,,,,3.0,,,,,1.0,,0.0,no
35.0,,1.0,,0.0,,,-36.4,,,5.0,,,1.0,,0.0,,,0.0,0.0,no
