age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,job_encoded,marital_encoded,education_encoded,default_encoded,housing_encoded,loan_encoded,contact_encoded,month_encoded,day_of_week_encoded,poutcome_encoded
47.0,68.0,2.0,999.0,0.0,-1.8,93075.0,-47.1,1405.0,5099.1,,2.0,2.0,1.0,,,0.0,0.0,1.0,
,256.0,2.0,999.0,0.0,,93918.0,-42.7,4962.0,5228.1,1.0,1.0,1.0,,0.0,,0.0,,2.0,1.0
36.0,100.0,1.0,999.0,0.0,1.4,82029.2,-36.2,4669.174,5228.1,7.0,1.0,5.0,1.0,2.0,0.0,0.0,3.0,3.0,1.0
,274.0,1.0,,,,93075.0,-47.1,1405.0,5099.1,0.0,1.0,6.0,,2.0,,,0.0,0.0,1.0
29.0,240.0,,4.0,1.0,-1.1,94767.0,,1.05,,9.0,2.0,6.0,,,0.0,0.0,,1.0,2.0
37.0,25.0,10.0,999.0,0.0,-1.4,93994.0,-33.0,1116.108,5228.1,0.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0
26.0,18.0,1.0,999.0,,1.4,94465.0,-41.8,4864.0,,1.0,,1.0,,0.0,0.0,1.0,,4.0,1.0
,108.0,1.0,999.0,,1.4,93444.0,-36.1,4966.0,5228.1,1.0,1.0,,0.0,,0.0,0.0,1.0,3.0,1.0
,247.0,,999.0,,,93444.0,-36.1,,5228.1,9.0,1.0,6.0,0.0,,0.0,0.0,1.0,3.0,
47.0,222.0,10.0,999.0,0.0,0.4,80139.2,-47.1,977.92,5228.1,1.0,1.0,6.0,0.0,2.0,0.0,0.0,1.0,4.0,1.0
35.0,582.0,,999.0,,1.4,94465.0,,4967.0,,7.0,1.0,3.0,,,,1.0,,0.0,1.0
55.0,1030.0,10.0,999.0,0.0,1.4,92673.6,-40.2,4966.0,5228.1,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0
52.0,50.0,1.0,999.0,0.0,0.1,79220.5,-37.0,4966.0,5228.1,11.0,1.0,5.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0
31.0,46.0,1.0,,0.0,,93444.0,-36.1,,5228.1,0.0,0.0,,0.0,2.0,,,1.0,,1.0
30.0,,2.0,999.0,0.0,,92963.0,-40.8,1268.0,5076.2,,2.0,6.0,0.0,2.0,,0.0,4.0,,
34.0,45.0,2.0,999.0,0.0,1.4,83150.6,-47.1,3234.722,5129.8,1.0,1.0,5.0,0.0,2.0,0.0,0.0,1.0,4.0,1.0
32.0,14.0,1.0,999.0,0.0,1.4,81712.0,-47.1,1984.44,5228.1,0.0,1.0,7.0,0.0,2.0,0.0,0.0,6.0,4.0,1.0
31.0,98.0,,999.0,0.0,-1.8,92893.0,-46.2,,,7.0,2.0,3.0,0.0,0.0,0.0,0.0,6.0,,1.0
51.0,141.0,11.0,,0.0,1.4,93918.0,-42.7,4962.0,,0.0,1.0,6.0,1.0,2.0,0.0,0.0,,2.0,1.0
43.0,14.0,6.0,999.0,0.0,1.4,93.2,-47.1,4164.711,5207.1,6.0,1.0,6.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0
46.0,140.0,,999.0,0.0,1.1,93994.0,,,5191.0,6.0,,2.0,1.0,2.0,,1.0,,1.0,1.0
55.0,,6.0,999.0,0.0,1.4,94465.0,,4959.0,5228.1,,0.0,2.0,0.0,0.0,0.0,,4.0,0.0,1.0
39.0,14.0,4.0,999.0,1.0,1.3,89976.8,-47.1,4966.0,5192.1,4.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
49.0,80.0,1.0,999.0,,,94465.0,-41.8,4864.0,,9.0,1.0,3.0,,2.0,0.0,1.0,4.0,,1.0
35.0,156.0,3.0,999.0,0.0,,93918.0,-42.7,4957.0,5228.1,1.0,,,0.0,0.0,0.0,0.0,3.0,0.0,
41.0,,,999.0,0.0,-0.1,93.2,,,5195.8,,,1.0,,2.0,0.0,1.0,7.0,,
25.0,358.0,7.0,999.0,0.0,-1.8,92893.0,,,5099.1,,,1.0,0.0,2.0,0.0,,6.0,0.0,
,,1.0,,0.0,1.1,93994.0,-36.4,4857.0,5191.0,0.0,0.0,6.0,0.0,,,1.0,6.0,1.0,1.0
49.0,14.0,5.0,999.0,2.0,1.4,93994.0,-40.5,0.712,5228.1,4.0,2.0,1.0,1.0,1.0,0.0,1.0,6.0,4.0,1.0
48.0,14.0,4.0,999.0,0.0,1.0,87542.4,-35.8,4089.919,5218.3,1.0,1.0,5.0,1.0,2.0,1.0,0.0,6.0,3.0,1.0
,385.0,1.0,,0.0,-0.1,,-42.0,4076.0,5195.8,,2.0,6.0,,0.0,0.0,,7.0,2.0,1.0
51.0,223.0,3.0,999.0,0.0,,,,4856.0,,0.0,1.0,6.0,0.0,2.0,0.0,1.0,,4.0,
,250.0,,999.0,0.0,1.4,94465.0,,4947.0,5228.1,1.0,,0.0,0.0,,,,4.0,0.0,
38.0,212.0,8.0,,0.0,1.4,,-41.8,4959.0,5228.1,,0.0,5.0,,2.0,0.0,1.0,4.0,0.0,
30.0,449.0,4.0,,,-1.8,92893.0,-46.2,1259.0,5099.1,0.0,1.0,6.0,,,2.0,0.0,6.0,0.0,1.0
33.0,50.0,3.0,999.0,0.0,,93444.0,,4964.0,5228.1,0.0,,6.0,0.0,,,0.0,,4.0,1.0
32.0,301.0,2.0,999.0,,-1.8,92893.0,-46.2,,,,,,,,0.0,0.0,6.0,3.0,1.0
,,,999.0,0.0,1.4,93444.0,-36.1,4968.0,5228.1,0.0,1.0,,0.0,2.0,0.0,0.0,1.0,3.0,1.0
38.0,,4.0,,0.0,,93994.0,,,5191.0,,1.0,,,0.0,0.0,1.0,,4.0,1.0
30.0,279.0,11.0,,,,,-42.7,,5228.1,,,,0.0,2.0,0.0,,3.0,,1.0
44.0,233.0,2.0,999.0,0.0,1.4,93994.0,-47.1,2938.413,5228.1,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0
48.0,43.0,10.0,999.0,0.0,0.7,80735.9,-39.8,3521.071,5228.1,6.0,1.0,6.0,1.0,2.0,0.0,1.0,6.0,1.0,1.0
88.0,512.0,2.0,6.0,1.0,,92431.0,-26.9,,5017.5,5.0,0.0,,,,0.0,0.0,8.0,4.0,2.0
,119.0,1.0,,,,,-41.8,4961.0,5228.1,9.0,1.0,5.0,,0.0,,,,1.0,1.0
48.0,14.0,3.0,999.0,0.0,1.4,91276.8,-47.1,4632.114,5210.6,0.0,1.0,6.0,1.0,1.0,0.0,0.0,6.0,3.0,1.0
54.0,14.0,8.0,999.0,0.0,1.4,91406.6,-35.9,4630.332,5072.3,0.0,2.0,5.0,1.0,2.0,0.0,0.0,3.0,0.0,1.0
,535.0,6.0,999.0,0.0,,93994.0,,4857.0,5191.0,1.0,1.0,2.0,,0.0,2.0,,,1.0,1.0
53.0,349.0,1.0,999.0,,-1.8,93075.0,-47.1,,5099.1,,,3.0,,0.0,0.0,0.0,0.0,,
41.0,,1.0,999.0,0.0,1.4,93444.0,-36.1,4963.0,5228.1,3.0,1.0,6.0,,2.0,,,,,1.0
54.0,,6.0,999.0,0.0,1.4,94465.0,,,5228.1,,0.0,0.0,,2.0,0.0,1.0,4.0,4.0,1.0
30.0,268.0,5.0,10.0,2.0,-1.8,,,,5099.1,,2.0,3.0,0.0,0.0,0.0,0.0,,,0.0
61.0,14.0,3.0,999.0,0.0,1.4,93965.7,-46.0,4743.215,5198.9,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0
36.0,299.0,,999.0,0.0,-0.1,93.2,-42.0,4.12,5195.8,1.0,1.0,,,0.0,,,7.0,4.0,
,35.0,,,0.0,,93918.0,-42.7,4968.0,5228.1,0.0,2.0,3.0,1.0,,0.0,1.0,3.0,,
36.0,456.0,2.0,999.0,0.0,-1.8,80050.1,-33.9,4966.0,5228.1,1.0,2.0,1.0,0.0,0.0,0.0,1.0,6.0,2.0,1.0
,,2.0,,0.0,1.4,93444.0,-36.1,4968.0,5228.1,9.0,1.0,5.0,0.0,0.0,,0.0,,2.0,
43.0,373.0,7.0,999.0,2.0,1.4,81540.4,-46.0,3834.816,5169.4,9.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0
44.0,203.0,5.0,999.0,0.0,1.4,93994.0,-44.0,0.712,5228.1,4.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0
,,3.0,999.0,0.0,1.4,93918.0,,4961.0,5228.1,0.0,,,0.0,2.0,,0.0,,,
36.0,18.0,5.0,999.0,0.0,-1.8,93075.0,-47.1,,5099.1,7.0,,3.0,,,2.0,,0.0,,1.0
48.0,101.0,4.0,999.0,0.0,-3.0,89626.0,-44.9,3441.581,5228.1,6.0,2.0,1.0,1.0,2.0,1.0,0.0,6.0,0.0,0.0
,,,999.0,0.0,-1.8,92843.0,-50.0,1629.0,5099.1,,1.0,5.0,0.0,2.0,2.0,1.0,,1.0,1.0
42.0,373.0,10.0,999.0,0.0,0.7,93994.0,-47.1,0.712,5228.1,7.0,1.0,7.0,1.0,2.0,0.0,0.0,1.0,4.0,1.0
38.0,386.0,2.0,999.0,0.0,1.4,86612.7,-41.6,3463.768,5228.1,1.0,1.0,7.0,0.0,2.0,2.0,0.0,3.0,3.0,1.0
50.0,14.0,6.0,999.0,0.0,1.4,93994.0,-34.0,4966.0,5228.1,1.0,1.0,6.0,1.0,0.0,2.0,0.0,3.0,0.0,1.0
43.0,186.0,5.0,999.0,0.0,0.1,93994.0,-47.1,4966.0,5228.1,11.0,1.0,5.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0
39.0,107.0,2.0,999.0,0.0,1.4,82706.5,-34.7,490.799,5228.1,4.0,0.0,5.0,1.0,2.0,1.0,0.0,6.0,4.0,1.0
,150.0,2.0,,0.0,1.4,93918.0,,4962.0,,,1.0,,1.0,2.0,0.0,0.0,3.0,3.0,
49.0,14.0,4.0,999.0,0.0,-1.5,88775.4,-40.8,3901.92,5189.7,0.0,1.0,7.0,0.0,1.0,2.0,1.0,7.0,0.0,1.0
44.0,14.0,1.0,999.0,0.0,-0.7,82049.4,-46.3,0.712,5228.1,9.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
35.0,330.0,1.0,10.0,1.0,-1.8,93749.0,-34.6,0.644,5008.7,0.0,,6.0,0.0,,,0.0,,2.0,2.0
45.0,219.0,1.0,999.0,0.0,1.4,89220.7,-38.5,4966.0,5228.1,4.0,1.0,6.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0
40.0,147.0,10.0,999.0,0.0,1.4,87624.1,-38.9,4966.0,5228.1,9.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,1.0
52.0,159.0,1.0,,0.0,-1.8,,,,5099.1,,1.0,6.0,0.0,2.0,2.0,0.0,6.0,4.0,1.0
53.0,210.0,2.0,999.0,0.0,1.4,81646.6,-33.0,4714.559,5228.1,6.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0
,178.0,5.0,999.0,1.0,-1.8,,-46.2,1334.0,5099.1,7.0,0.0,3.0,0.0,,,0.0,,,
43.0,312.0,4.0,999.0,0.0,0.6,80098.2,-42.9,4319.89,5228.1,1.0,2.0,6.0,0.0,2.0,2.0,0.0,6.0,0.0,1.0
29.0,186.0,7.0,999.0,0.0,1.4,90491.0,-34.3,4243.987,5228.1,0.0,2.0,1.0,0.0,0.0,1.0,1.0,6.0,3.0,1.0
42.0,516.0,6.0,999.0,0.0,1.4,84172.7,-33.0,4488.873,5228.1,6.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,4.0,1.0
27.0,357.0,,999.0,0.0,1.4,,,4.96,5228.1,9.0,,5.0,0.0,0.0,,0.0,3.0,1.0,
54.0,273.0,3.0,999.0,0.0,1.4,93692.2,-42.1,3716.7,5130.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0
31.0,,,999.0,0.0,-3.4,92431.0,,0.73,5017.5,,2.0,,0.0,0.0,0.0,0.0,8.0,0.0,1.0
35.0,14.0,3.0,999.0,0.0,1.3,86431.7,-46.5,4966.0,5205.4,6.0,2.0,1.0,1.0,1.0,2.0,1.0,6.0,2.0,1.0
39.0,14.0,4.0,999.0,0.0,1.4,93994.0,-39.3,4966.0,5228.1,1.0,1.0,2.0,1.0,2.0,0.0,0.0,6.0,0.0,1.0
58.0,581.0,2.0,999.0,0.0,-0.1,93.2,-42.0,4.12,5195.8,4.0,,6.0,0.0,,0.0,0.0,,4.0,1.0
46.0,366.0,,6.0,,-1.8,,-46.2,1291.0,,2.0,1.0,3.0,0.0,,0.0,0.0,6.0,3.0,2.0
33.0,118.0,5.0,999.0,2.0,1.3,88743.9,-47.1,1934.673,5228.1,7.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0
47.0,49.0,10.0,999.0,0.0,-0.5,93994.0,-36.6,4567.822,5175.4,9.0,1.0,6.0,1.0,2.0,2.0,0.0,6.0,2.0,1.0
31.0,137.0,5.0,999.0,0.0,,,,4076.0,5195.8,,2.0,6.0,,,,,,,1.0
37.0,43.0,32.0,999.0,0.0,1.4,93918.0,,4968.0,5228.1,9.0,1.0,5.0,0.0,,0.0,1.0,3.0,2.0,1.0
38.0,353.0,1.0,,0.0,,93.2,-42.0,4153.0,5195.8,4.0,,,0.0,,2.0,0.0,,3.0,
,76.0,17.0,999.0,0.0,1.4,,,4963.0,5228.1,4.0,2.0,6.0,0.0,,,0.0,3.0,,1.0
,95.0,,999.0,0.0,1.1,93994.0,,4858.0,5191.0,0.0,,6.0,,,,,,1.0,1.0
68.0,308.0,6.0,999.0,0.0,0.3,81952.7,-44.1,1163.251,5225.1,1.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0
51.0,20.0,7.0,999.0,0.0,-1.0,89283.7,-46.5,3712.196,5228.1,1.0,1.0,3.0,0.0,2.0,2.0,0.0,3.0,0.0,1.0
,379.0,1.0,,,1.1,93994.0,-36.4,4857.0,5191.0,7.0,1.0,,1.0,0.0,,1.0,,,
,270.0,,6.0,4.0,-1.7,94027.0,-38.3,0.905,4991.6,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
40.0,,1.0,,,-0.1,,-42.0,4153.0,,1.0,,,0.0,,,0.0,7.0,3.0,0.0
49.0,14.0,7.0,999.0,0.0,0.7,92549.4,-47.1,4966.0,5228.1,9.0,1.0,6.0,0.0,0.0,1.0,1.0,6.0,4.0,1.0
27.0,344.0,6.0,999.0,0.0,1.4,83073.4,-47.1,4966.0,5228.1,0.0,2.0,1.0,1.0,0.0,0.0,1.0,6.0,4.0,1.0
33.0,,1.0,999.0,0.0,,92893.0,,,5099.1,,2.0,3.0,,,0.0,0.0,6.0,2.0,1.0
,,,,0.0,,93994.0,-36.4,4855.0,5191.0,,1.0,5.0,0.0,0.0,0.0,,6.0,2.0,1.0
,616.0,3.0,999.0,,,93.2,,,5195.8,4.0,1.0,1.0,0.0,2.0,0.0,0.0,7.0,4.0,
44.0,223.0,,999.0,,-2.9,92963.0,-40.8,1266.0,5076.2,3.0,1.0,,0.0,0.0,,,,1.0,0.0
36.0,155.0,,999.0,0.0,,92893.0,,,5099.1,1.0,0.0,2.0,0.0,2.0,0.0,0.0,,4.0,1.0
36.0,167.0,,,0.0,1.4,,-36.1,4966.0,5228.1,9.0,,6.0,0.0,2.0,,,1.0,,
58.0,168.0,8.0,999.0,0.0,1.4,93994.0,-38.6,4911.553,5228.1,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,1.0
58.0,108.0,12.0,999.0,0.0,1.4,94465.0,,4864.0,5228.1,,,6.0,,2.0,0.0,1.0,4.0,,
,268.0,1.0,,0.0,1.4,94465.0,-41.8,,5228.1,1.0,,7.0,1.0,0.0,,1.0,4.0,1.0,
58.0,174.0,4.0,999.0,0.0,1.4,83373.8,-37.7,711.409,5205.3,11.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0
,57.0,,999.0,0.0,,93876.0,,0.699,5008.7,1.0,0.0,2.0,,,0.0,1.0,6.0,2.0,
52.0,282.0,1.0,999.0,0.0,1.4,81281.0,-47.1,4966.0,5186.3,1.0,1.0,2.0,1.0,0.0,2.0,0.0,6.0,0.0,1.0
43.0,109.0,,,0.0,1.1,93994.0,,,,,,3.0,1.0,,0.0,,6.0,,1.0
40.0,539.0,,999.0,0.0,1.1,,-36.4,4857.0,5191.0,3.0,,6.0,0.0,,2.0,,,1.0,1.0
45.0,1068.0,1.0,999.0,0.0,1.4,94465.0,-41.8,,5228.1,0.0,1.0,,,2.0,,1.0,,1.0,1.0
42.0,,3.0,999.0,0.0,,94465.0,-41.8,4962.0,5228.1,9.0,1.0,1.0,,,,1.0,4.0,4.0,
,39.0,,999.0,,1.4,93918.0,,,5228.1,,,2.0,1.0,0.0,,,3.0,,
38.0,430.0,1.0,999.0,0.0,,,-41.8,,,,1.0,,1.0,1.0,,1.0,4.0,0.0,1.0
46.0,68.0,10.0,999.0,1.0,0.2,93994.0,-34.0,4422.902,5228.1,7.0,1.0,5.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0
31.0,118.0,2.0,999.0,,,93.2,-42.0,,5195.8,9.0,2.0,,0.0,2.0,2.0,,7.0,1.0,1.0
27.0,52.0,2.0,999.0,0.0,1.4,89090.4,-33.6,0.712,5228.1,4.0,1.0,1.0,0.0,2.0,2.0,0.0,7.0,4.0,1.0
31.0,202.0,,999.0,0.0,1.4,94465.0,-41.8,4959.0,5228.1,7.0,2.0,,,,0.0,1.0,,0.0,
52.0,110.0,1.0,999.0,,1.4,,-41.8,4959.0,5228.1,10.0,1.0,,0.0,2.0,,1.0,4.0,,1.0
29.0,430.0,1.0,,0.0,1.1,,,4.86,5191.0,,2.0,3.0,,,0.0,1.0,6.0,2.0,1.0
31.0,101.0,,999.0,0.0,1.4,93444.0,,,,0.0,2.0,3.0,,2.0,2.0,0.0,1.0,2.0,
48.0,14.0,7.0,999.0,0.0,1.4,88038.7,-37.7,3930.221,5172.1,1.0,1.0,6.0,0.0,2.0,2.0,0.0,6.0,0.0,1.0
43.0,14.0,5.0,999.0,0.0,1.4,93994.0,-37.5,3832.605,5154.2,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,4.0,1.0
28.0,284.0,6.0,999.0,0.0,1.4,93994.0,-39.5,4966.0,5228.1,4.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0
55.0,110.0,4.0,999.0,0.0,1.4,93.2,-38.4,4545.3,5228.1,1.0,0.0,1.0,1.0,2.0,0.0,0.0,6.0,4.0,1.0
44.0,23.0,6.0,999.0,0.0,1.4,93994.0,-47.1,4587.247,5221.3,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,3.0,1.0
46.0,167.0,4.0,999.0,0.0,1.4,92710.4,-47.1,4966.0,5079.2,1.0,1.0,6.0,0.0,0.0,2.0,0.0,1.0,4.0,1.0
47.0,14.0,1.0,999.0,0.0,1.2,86328.6,-42.0,3511.093,5228.1,1.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0
46.0,211.0,10.0,999.0,0.0,0.9,85330.6,-45.0,4322.422,5228.1,0.0,1.0,5.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0
33.0,188.0,10.0,999.0,2.0,1.3,93994.0,-47.1,4966.0,5211.8,9.0,1.0,1.0,0.0,2.0,0.0,0.0,6.0,3.0,1.0
48.0,343.0,1.0,999.0,0.0,0.5,81542.2,-39.7,4179.48,5228.1,9.0,1.0,6.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0
55.0,184.0,5.0,999.0,0.0,-0.4,93.2,-39.8,4878.155,5215.5,0.0,2.0,2.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0
40.0,283.0,2.0,999.0,0.0,1.0,93994.0,-40.6,3662.221,5213.1,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
47.0,136.0,1.0,999.0,0.0,,93994.0,-36.4,4857.0,5191.0,,1.0,2.0,0.0,2.0,0.0,,6.0,4.0,1.0
55.0,390.0,,999.0,0.0,,93994.0,,4857.0,5191.0,9.0,2.0,6.0,1.0,,0.0,1.0,6.0,0.0,
55.0,,3.0,,,,92893.0,-46.2,1.25,5099.1,,,,0.0,0.0,2.0,0.0,,0.0,0.0
30.0,48.0,1.0,999.0,0.0,1.4,94465.0,-41.8,4958.0,5228.1,,2.0,6.0,,0.0,,,4.0,2.0,
,157.0,2.0,999.0,0.0,1.4,94465.0,-41.8,4864.0,5228.1,9.0,0.0,5.0,,2.0,0.0,1.0,,3.0,1.0
,121.0,2.0,999.0,0.0,,92893.0,-46.2,1266.0,5099.1,,2.0,0.0,0.0,0.0,0.0,,6.0,2.0,1.0
31.0,,1.0,999.0,1.0,-1.8,,,1405.0,,,1.0,3.0,0.0,0.0,0.0,,0.0,0.0,0.0
44.0,14.0,7.0,999.0,0.0,0.8,75275.7,-43.0,0.712,5228.1,1.0,2.0,2.0,0.0,2.0,0.0,0.0,6.0,0.0,1.0
37.0,14.0,2.0,999.0,0.0,1.4,90394.9,-41.7,4311.503,5228.1,4.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0
54.0,234.0,2.0,,,1.1,,-36.4,4857.0,5191.0,,1.0,,0.0,2.0,0.0,,,3.0,
81.0,,,,0.0,,,,,5099.1,5.0,,5.0,0.0,2.0,0.0,0.0,,2.0,1.0
45.0,146.0,1.0,999.0,0.0,1.4,93.2,-47.1,4966.0,5228.1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
,444.0,1.0,,1.0,-3.4,,-29.8,0.809,5017.5,0.0,1.0,6.0,,,0.0,0.0,9.0,2.0,
24.0,180.0,,999.0,1.0,-3.4,92649.0,-30.1,0.722,5017.5,8.0,,5.0,,,0.0,0.0,7.0,,0.0
33.0,150.0,1.0,999.0,,1.1,,-36.4,4864.0,5191.0,2.0,,6.0,,2.0,,1.0,,0.0,1.0
27.0,312.0,2.0,999.0,0.0,1.4,93.2,-46.6,4499.783,5228.1,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0
44.0,14.0,3.0,999.0,0.0,1.1,86322.2,-33.1,2367.791,5228.1,6.0,1.0,6.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0
39.0,199.0,,999.0,0.0,-1.8,,-46.2,,5099.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0
47.0,214.0,1.0,999.0,0.0,1.1,89179.0,-36.0,0.712,5083.2,7.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0
43.0,,2.0,999.0,0.0,1.4,94465.0,,4865.0,5228.1,1.0,,,0.0,2.0,0.0,,4.0,1.0,1.0
52.0,27.0,3.0,999.0,0.0,-1.1,90575.5,-41.7,543.962,5228.1,11.0,2.0,5.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0
41.0,304.0,,999.0,0.0,-3.4,,-26.9,0.744,,,1.0,5.0,0.0,2.0,0.0,0.0,8.0,3.0,1.0
40.0,14.0,6.0,999.0,0.0,1.4,93994.0,-47.1,4966.0,5228.1,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0
,,,999.0,0.0,,93.2,-42.0,,5195.8,10.0,1.0,,,2.0,0.0,0.0,,1.0,
42.0,808.0,10.0,999.0,0.0,0.2,81062.1,-47.1,295.236,5193.9,9.0,2.0,6.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0
,,,999.0,0.0,-1.8,,-47.1,1.41,5099.1,,1.0,2.0,0.0,,2.0,,0.0,,1.0
,526.0,8.0,,0.0,1.1,93994.0,-36.4,4858.0,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,6.0,4.0,1.0
35.0,157.0,,999.0,0.0,1.4,,-42.7,4963.0,5228.1,,,2.0,1.0,2.0,0.0,0.0,,,1.0
49.0,205.0,,999.0,,1.4,,,4964.0,,1.0,,0.0,1.0,2.0,,,1.0,2.0,1.0
44.0,175.0,1.0,999.0,0.0,1.4,29195.3,-33.0,2151.932,5213.6,7.0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0
36.0,333.0,2.0,999.0,0.0,-1.8,92893.0,-46.2,1344.0,,1.0,,1.0,0.0,2.0,2.0,,6.0,3.0,1.0
46.0,90.0,2.0,999.0,0.0,0.6,93994.0,-39.1,731.378,5228.1,7.0,1.0,2.0,0.0,2.0,0.0,0.0,6.0,0.0,1.0
51.0,91.0,,999.0,0.0,1.1,,-36.4,4864.0,5191.0,1.0,,1.0,,2.0,0.0,1.0,6.0,0.0,1.0
27.0,27.0,1.0,999.0,0.0,,93918.0,,4961.0,5228.1,10.0,2.0,6.0,0.0,0.0,0.0,1.0,,3.0,1.0
39.0,,,999.0,0.0,,,-41.8,,,,1.0,,1.0,,0.0,,4.0,2.0,1.0
37.0,80.0,,999.0,1.0,,92963.0,-40.8,1262.0,5076.2,0.0,,,0.0,2.0,0.0,0.0,4.0,,
40.0,,1.0,999.0,,-0.1,,,,,4.0,1.0,6.0,,2.0,2.0,0.0,7.0,0.0,0.0
37.0,14.0,7.0,999.0,1.0,1.4,93994.0,-37.5,4088.095,5227.0,7.0,1.0,2.0,0.0,2.0,2.0,0.0,3.0,2.0,1.0
,,2.0,,0.0,1.1,,,4855.0,,1.0,1.0,0.0,1.0,0.0,0.0,,,,1.0
60.0,211.0,,999.0,0.0,1.1,93994.0,-36.4,,,11.0,,7.0,,2.0,0.0,,6.0,3.0,1.0
,222.0,4.0,999.0,0.0,1.1,93994.0,-36.4,,5191.0,0.0,2.0,1.0,0.0,,,1.0,,3.0,1.0
47.0,159.0,6.0,999.0,0.0,0.9,512.8,-38.6,2381.427,5228.1,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,4.0,1.0
31.0,,2.0,,0.0,,94465.0,-41.8,,5228.1,4.0,2.0,6.0,,0.0,2.0,,4.0,2.0,1.0
50.0,20.0,3.0,999.0,0.0,0.6,82430.8,-41.5,4443.654,5228.1,0.0,2.0,3.0,1.0,2.0,0.0,0.0,6.0,0.0,1.0
49.0,62.0,2.0,999.0,0.0,1.4,86564.0,-35.7,3777.598,5023.5,0.0,1.0,1.0,0.0,2.0,0.0,0.0,6.0,0.0,1.0
38.0,,,,,1.4,93918.0,-42.7,4966.0,5228.1,,1.0,3.0,,2.0,0.0,1.0,3.0,2.0,1.0
46.0,,2.0,999.0,0.0,1.4,,-42.7,,5228.1,9.0,,,,0.0,0.0,,3.0,,1.0
45.0,949.0,6.0,999.0,0.0,1.1,87079.1,-41.5,1222.465,5228.1,1.0,1.0,6.0,0.0,2.0,2.0,1.0,3.0,1.0,1.0
42.0,290.0,2.0,999.0,1.0,-1.8,93075.0,-47.1,,,6.0,1.0,,,2.0,,,0.0,2.0,0.0
32.0,374.0,,999.0,,-1.8,,,,,,1.0,6.0,0.0,2.0,0.0,,6.0,0.0,
53.0,14.0,1.0,999.0,0.0,1.0,86838.6,-37.4,3282.354,5143.0,4.0,1.0,6.0,0.0,2.0,0.0,1.0,6.0,3.0,1.0
36.0,127.0,3.0,999.0,0.0,1.4,88328.4,-44.1,3941.939,5198.2,6.0,1.0,2.0,0.0,2.0,1.0,0.0,6.0,4.0,1.0
68.0,14.0,5.0,999.0,0.0,1.4,81604.9,-44.4,4649.807,5210.6,0.0,1.0,5.0,0.0,2.0,2.0,1.0,1.0,4.0,1.0
33.0,,,,,,93994.0,,4856.0,5191.0,1.0,,0.0,,0.0,0.0,1.0,6.0,3.0,
